9.783529504617892769e+01,1.012179421692215586e-01,2.681299953489160615e+00,1.133379099047242335e+03,7.956677351371165940e+00,1.505624611706627718e+02,1.537469047159316093e-01
9.646724193718939944e+01,1.006323921536984994e-01,2.673777206344132740e+00,1.127854043536701511e+03,7.921125681850465838e+00,1.519660659399442011e+02,1.525160803195171333e-01
9.512050034974835455e+01,1.000290968187375062e-01,2.666247081841052857e+00,1.122268206913415952e+03,7.885226873771422618e+00,1.533487063180396035e+02,1.512651760414653324e-01
9.379474469608764764e+01,9.940919790752203444e-02,2.658708925330955708e+00,1.116626481783167947e+03,7.849008142046987047e+00,1.547106806835906525e+02,1.499959165342339695e-01
9.248965394158963704e+01,9.877379103718778031e-02,2.651162144048712754e+00,1.110933555558877060e+03,7.812495580293587594e+00,1.560522839918611169e+02,1.487099511326143431e-01
9.120491141452873762e+01,9.812392812339297554e-02,2.643606201833479830e+00,1.105193920178047392e+03,7.775714212563104688e+00,1.573738078830147913e+02,1.474088576243734738e-01
8.994020481481641127e+01,9.746061845349769659e-02,2.636040618043235195e+00,1.099411878069196064e+03,7.738688026363412575e+00,1.586755406593329383e+02,1.460941443783414506e-01
8.869522620981919658e+01,9.678482980670703728e-02,2.628464966246588208e+00,1.093591548118929722e+03,7.701440005552659507e+00,1.599577672715748236e+02,1.447672524920410597e-01
2.497918401332219958e+02,-2.671131906391466249e-02,3.057750365434730000e+01,8.352409090909089855e+02,2.379556612654334380e+00,0.000000000000000000e+00,-1.104267449650818455e-03
2.464053717132249801e+02,-8.957742236901744190e-03,3.039850041512453060e+01,8.485415846742874919e+02,2.553716328376077982e+00,3.212308708860661888e+00,1.276299256293527730e-02
2.430738877905697564e+02,6.925037044987183456e-03,3.027832874268290908e+01,8.613962220623695885e+02,2.711225462645876494e+00,6.386283493409163015e+00,2.506372013005329913e-02
2.397906762309281987e+02,2.111780654518886566e-02,3.020845775373073749e+01,8.738593880926162001e+02,2.854393886942859559e+00,9.526326680205430719e+00,3.601736610382744869e-02
2.365501272294138744e+02,3.378378055326709817e-02,3.018189620815224217e+01,8.859760613658233979e+02,2.985117277614481424e+00,1.263615231207930556e+01,4.580397317545703562e-02
2.333475364028070089e+02,4.507032366742506208e-02,3.019285244005434876e+01,8.977835921084124493e+02,3.104966968163072494e+00,1.571889349821340609e+01,5.457275980992186415e-02
2.301789498059385153e+02,5.511050689518780937e-02,3.023647984850774861e+01,9.093131548637331889e+02,3.215257049553521096e+00,1.877719005664960861e+01,6.244853377628138691e-02
2.270410415148430729e+02,6.402450584377854248e-02,3.030868574896444301e+01,9.205908937832774654e+02,3.317095326703571434e+00,2.181326010481367561e+01,6.953655035318406785e-02
2.239310151548359329e+02,7.192086130308930625e-02,3.040598482332787356e+01,9.316388061604387758e+02,3.411422442310156011e+00,2.482895937170020773e+01,7.592624118258696486e-02
2.208465241505709571e+02,7.889761472977356582e-02,3.052538588944467790e+01,9.424754444689260708e+02,3.499042305960072596e+00,2.782583053820677321e+01,8.169411010594944400e-02
2.177856062005360513e+02,8.504333357193559484e-02,3.066430299131595660e+01,9.531164677908618614e+02,3.580645989251099337e+00,3.080514476295546089e+01,8.690600714260209025e-02
2.147466297338548600e+02,9.043803093600993881e-02,3.082048617837305216e+01,9.635751131822011075e+02,3.656830764154558988e+00,3.376793643416358037e+01,9.161893093829809320e-02
2.117282483773485069e+02,9.515400210619334720e-02,3.099196494911637600e+01,9.738625437078511595e+02,3.728115274663714285e+00,3.671503327402400174e+01,9.588247318152892662e-02
2.087293633557833061e+02,9.925657419615083188e-02,3.117700368757528295e+01,9.839881581249769624e+02,3.794951857833251285e+00,3.964708170813586463e+01,9.973998374225807872e-02
2.057490914568121525e+02,1.028047837235570722e-01,3.137406537694059949e+01,9.939598433774347086e+02,3.857736579750908223e+00,4.256456888180608189e+01,1.032295196517795111e-01
2.027867376784786870e+02,1.058519885900659624e-01,3.158178186482347272e+01,1.003784182723287699e+03,3.916817472114144216e+00,4.546784175534988748e+01,1.063846236720584204e-01
1.998417718074433083e+02,1.084464196373877282e-01,3.179892952897330005e+01,1.013466633808817278e+03,3.972501352973657252e+00,4.835712372385226843e+01,1.092349673634177426e-01
1.969138081309082793e+02,1.106316789234284836e-01,3.202440908866500280e+01,1.023011678508830073e+03,4.025059507223636146e+00,5.123252922509739449e+01,1.118068861999790137e-01
1.940025877769042211e+02,1.124471895518579512e-01,3.225722875238153620e+01,1.032422949581956800e+03,4.074732444662137354e+00,5.409407662635450009e+01,1.141238274556033022e-01
1.911079633127855288e+02,1.139286014872661901e-01,3.249649014273670389e+01,1.041703340490214032e+03,4.121733915671296877e+00,5.694169961103479238e+01,1.162067273548790663e-01
1.882298851694102666e+02,1.151081581090744599e-01,3.274137643124163333e+01,1.050855100126206480e+03,4.166254318648391575e+00,5.977525734426170345e+01,1.180743306479812710e-01
1.853683896879726376e+02,1.160150267848138600e-01,3.299114233902245275e+01,1.059879916189641335e+03,4.208463608246567844e+00,6.259454352950893252e+01,1.197434626307795347e-01
1.825235884749988600e+02,1.166755975306458387e-01,3.324510559139003618e+01,1.068778986938326398e+03,4.248513785909790563e+00,6.539929455929926405e+01,1.212292619931668314e-01
1.796956589154320341e+02,1.171137525356466119e-01,3.350263962698002018e+01,1.077553084410061501e+03,4.286541045497609836e+00,6.818919685613872161e+01,1.225453810101303082e-01
1.768848356487319791e+02,1.173511100268137680e-01,3.376316730694997403e+01,1.086202609673958250e+03,4.322667631855118486e+00,7.096389352979910825e+01,1.237041588078327120e-01
1.740914029468372064e+02,1.174072437156223753e-01,3.402615554695422873e+01,1.094727642670032765e+03,4.357003454600363312e+00,7.372299039109685737e+01,1.247167712658225486e-01
1.713156879263704582e+02,1.172998792277876179e-01,3.429111079504339443e+01,1.103127988405693486e+03,4.389647491143162661e+00,7.646606136864431846e+01,1.255933605054541380e-01
1.685580540906309466e+02,1.170450770667408324e-01,3.455757471178548457e+01,1.111403211773158773e+03,4.420689030662786401e+00,7.919265365821122771e+01,1.263431514911814435e-01
1.658188958203679988e+02,1.166573916921759130e-01,3.482512084364741156e+01,1.119552675992158811e+03,4.450208752324535944e+00,8.190229220042419911e+01,1.269745506845137706e-01
1.630986332151801150e+02,1.161500171944710447e-01,3.509335153540075680e+01,1.127575573400044732e+03,4.478279675456731113e+00,8.459448387992279095e+01,1.274952338830401544e-01
1.603977073107066929e+02,1.155349209498516966e-01,3.536189515547320639e+01,1.135470953451035257e+03,4.504968016832889610e+00,8.726872143960891037e+01,1.279122254078338405e-01
1.577165758882824491e+02,1.148229598591012646e-01,3.563040385668291776e+01,1.143237749168810296e+03,4.530333922407897340e+00,8.992448695533111902e+01,1.282319649494288449e-01
1.550557094448174951e+02,1.140239902690299012e-01,3.589855138823206460e+01,1.150874799891850444e+03,4.554432150231666476e+00,9.256125516974022105e+01,1.284603705201360635e-01
1.524155876510070584e+02,1.131469630936421944e-01,3.616603134130694741e+01,1.158380872708262586e+03,4.577312651084601391e+00,9.517849646214688164e+01,1.286028913669334806e-01
1.497966960307009003e+02,1.122000114229157464e-01,3.643255551752601917e+01,1.165754681291758743e+03,4.599021097102705902e+00,9.777567963624161962e+01,1.286645563426457028e-01
1.471995229003207726e+02,1.111905302936757600e-01,3.669785247591507726e+01,1.172994903597705388e+03,4.619599362084322536e+00,1.003522745017460096e+02,1.286500176861631317e-01
1.446245566060231624e+02,1.101252470035173070e-01,3.696166629464023146e+01,1.180100197494037275e+03,4.639085936497985507e+00,1.029077542224731729e+02,1.285635887512848186e-01
1.420722829381271595e+02,1.090102861904629350e-01,3.722375542189989517e+01,1.187069215350436934e+03,4.657516313474303615e+00,1.054415975163332178e+02,1.284092790827762176e-01
1.395431829319429369e+02,1.078512224747066317e-01,3.748389183355774179e+01,1.193900615364532769e+03,4.674923278290923356e+00,1.079532905587313110e+02,1.281908206104283299e-01
1.370377304197206172e+02,1.066531433085668168e-01,3.774185984114326686e+01,1.200593076942642256e+03,4.691337311325996851e+00,1.104423290417927177e+02,1.279117042225783041e-01
1.345563903451874523e+02,1.054206856062246955e-01,3.799745559394834515e+01,1.207145307543524723e+03,4.706786760707722728e+00,1.129082196686898953e+02,1.275751953624199575e-01
1.320996167811165662e+02,1.041580853010475871e-01,3.825048619361508173e+01,1.213556055499839204e+03,4.721298156068623797e+00,1.153504818408632531e+02,1.271843622589369227e-01
1.296678513967763422e+02,1.028692113252544643e-01,3.850076917170224533e+01,1.219824116607429687e+03,4.734896383583357959e+00,1.177686490011749356e+02,1.267420918407719532e-01
1.272615219366204968e+02,1.015576015163535406e-01,3.874813190118442208e+01,1.225948342820203152e+03,4.747604896297726640e+00,1.201622699511438555e+02,1.262511086320569909e-01
1.248810408439195356e+02,1.002264948403441824e-01,3.899241106779528110e+01,1.231927649856237622e+03,4.759445900953993558e+00,1.225309100441324972e+02,1.257139915708458400e-01
1.225268041300680437e+02,9.887885606914002812e-02,3.923345230019331353e+01,1.237761021543794641e+03,4.770440478607077317e+00,1.248741521815593956e+02,1.251331850318880556e-01
1.201991901637423439e+02,9.751740632116524810e-02,3.947110964607252726e+01,1.243447518444686466e+03,4.780608780992931628e+00,1.271915978498671507e+02,1.245110163208004855e-01
1.178985588376284994e+02,9.614464020288332469e-02,3.970524533600978856e+01,1.248986279275751485e+03,4.789970093549832164e+00,1.294828678646907747e+02,1.238497016810703732e-01
1.156252506099941399e+02,9.476285094327703551e-02,3.993572936387969463e+01,1.254376528301324925e+03,4.798542997715734337e+00,1.317476031917953776e+02,1.231513606755225282e-01
1.133795858531645990e+02,9.337414505724869751e-02,4.016243926952384413e+01,1.259617576305558941e+03,4.806345425453775633e+00,1.339854655228205615e+02,1.224180214586283733e-01
1.111618641476557485e+02,9.198046183911715024e-02,4.038525981480566429e+01,1.264708825671927116e+03,4.813394778062773049e+00,1.361961378781153087e+02,1.216516314013924988e-01
1.089723637832681220e+02,9.058358677098810041e-02,4.060408277363983132e+01,1.269649771820892056e+03,4.819707984008394952e+00,1.383793250390460798e+02,1.208540625647899353e-01
1.068113413020196560e+02,8.918516547272670181e-02,4.081880670323997862e+01,1.274440005618346504e+03,4.825301570635534887e+00,1.405347539361673341e+02,1.200271183045302226e-01
1.046790311339404269e+02,8.778671631793465158e-02,4.102933673221516386e+01,1.279079215301544082e+03,4.830191727443716943e+00,1.426621739529801687e+02,1.191725391568478343e-01
1.025756453861600903e+02,8.638963919066680597e-02,4.123558441669003827e+01,1.283567185924597197e+03,4.834394329795054013e+00,1.447613570996067551e+02,1.182920054159149192e-01
1.005013735517255213e+02,8.499522915237138487e-02,4.143746749429925558e+01,1.287903803065369630e+03,4.837925027583255932e+00,1.468320982391263669e+02,1.173871450877471134e-01
9.845638250272574510e+01,8.360468177287148916e-02,4.163490979026786221e+01,1.292089050352597724e+03,4.840799238882109279e+00,1.488742150787622904e+02,1.164595339641450594e-01
9.644081639359866642e+01,8.221910299764371988e-02,4.182784103130016717e+01,1.296123010938973493e+03,4.843032203260594137e+00,1.508875482250336120e+02,1.155107006256421570e-01
9.445479670852120080e+01,8.083951600833269580e-02,4.201619670864912592e+01,1.300005866844054708e+03,4.844639003008062161e+00,1.528719611132827083e+02,1.145421287958515444e-01
9.249842239596466698e+01,7.946686666511930397e-02,4.219991796111166593e+01,1.303737897359364979e+03,4.845634570584957501e+00,1.548273398588754333e+02,1.135552585657493424e-01
9.057176995486020132e+01,7.810203137180436739e-02,4.237895140726762833e+01,1.307319479745595572e+03,4.846033730160306696e+00,1.567535931424941680e+02,1.125514904228042540e-01
8.867489374263529101e+01,7.674582016043407506e-02,4.255324905889692388e+01,1.310751086063542289e+03,4.845851182560234172e+00,1.586506519033795826e+02,1.115321846414579626e-01
8.680782617672315382e+01,7.539898309388172459e-02,4.272276816678265021e+01,1.314033282989920053e+03,4.845101534916198993e+00,1.605184691179419758e+02,1.104986643578291239e-01
8.497057809421610841e+01,7.406221391927367281e-02,4.288747111104929388e+01,1.317166729440403515e+03,4.843799298526545449e+00,1.623570194383637784e+02,1.094522160449727805e-01
8.316313913690112258e+01,7.273615364475413680e-02,4.304732528855975460e+01,1.320152174288826700e+03,4.841958888314224829e+00,1.641662988062477666e+02,1.083940901227384290e-01
8.138547811433514312e+01,7.142139497061530951e-02,4.320230298092086940e+01,1.322990455026047812e+03,4.839594635968766489e+00,1.659463240824476600e+02,1.073255026879598589e-01
7.963754353724178259e+01,7.011848429443411079e-02,4.335238125526184660e+01,1.325682494189202998e+03,4.836720773327573220e+00,1.676971325226847114e+02,1.062476348623798972e-01
7.791926403574439064e+01,6.882792571270056337e-02,4.349754182885577336e+01,1.328229297835915077e+03,4.833351444301002608e+00,1.694187813539031424e+02,1.051616344526934421e-01
7.623054893759024253e+01,6.755018299818350835e-02,4.363777096183128634e+01,1.330631952182163786e+03,4.829500692061451161e+00,1.711113472051075348e+02,1.040686156256298983e-01
7.457128881594084646e+01,6.628568208579278809e-02,4.377305933815902961e+01,1.332891620843811324e+03,4.825182454873595539e+00,1.727749255641894308e+02,1.029696592874878858e-01
7.294135604153913732e+01,6.503481366079612302e-02,4.390340194078816438e+01,1.335009542273787247e+03,4.820410565144856108e+00,1.744096302290676590e+02,1.018658137347359521e-01
7.134060545443310275e+01,6.379793451503913693e-02,4.402879794003339242e+01,1.336987025992313193e+03,4.815198733284298704e+00,1.760155926482615030e+02,1.007580941086425041e-01
1.248959200666109979e+02,-1.406334392291877511e-02,4.456073548487108127e+00,7.395976363636360702e+02,3.260829787552381287e+00,0.000000000000000000e+00,9.868535516075988695e-03
1.228196608137057382e+02,-5.996629477820364720e-03,4.433309414261552561e+00,7.615998382152099566e+02,3.355090412345246520e+00,1.981998623342189569e+00,1.719047979087760802e-02
1.207822407018673516e+02,1.626171964483618011e-03,4.411082948203949528e+00,7.820211851820284892e+02,3.442559019518074415e+00,3.931950117474583450e+00,2.403602348968456037e-02
1.187827698857262391e+02,8.825175673535219992e-03,4.389362507338777419e+00,8.009497548010372157e+02,3.523613997409260623e+00,5.850365940287079347e+00,3.043178565508009720e-02
1.168203919867228961e+02,1.561962889894750149e-02,4.368118416901220158e+00,8.184683808588797547e+02,3.598611208265361405e+00,7.737746619064537867e+00,3.640279673290765239e-02
1.148942819323904132e+02,2.202794967400623083e-02,4.347322828573948250e+00,8.346550237932109439e+02,3.667885579361950477e+00,9.594582285395857113e+00,4.197261090929890748e-02
1.130036439654037110e+02,2.806776398380737142e-02,4.326949590049689043e+00,8.495831102119689149e+02,3.731752561456774142e+00,1.142135317175824127e+01,4.716340910399060421e-02
1.111477104429581289e+02,3.375592845670839087e-02,4.306974166548746652e+00,8.633218128032897312e+02,3.790509331695994799e+00,1.321852991326806404e+01,5.199608256645731064e-02
1.093257395822099198e+02,3.910857561714933123e-02,4.287373495266995960e+00,8.759363658565318929e+02,3.844436148549364329e+00,1.498657413795010207e+01,5.649032969044540109e-02
1.075370133666192203e+02,4.414115414249056291e-02,4.268125848623467000e+00,8.874883451974272930e+02,3.893797553795120159e+00,1.672593899454563626e+01,6.066474225396364939e-02
1.057808376941109572e+02,4.886843187643707953e-02,4.249210845388398106e+00,8.980358458403405848e+02,3.938843137053471555e+00,1.843706913533831226e+01,6.453685571837362855e-02
1.040565399746427886e+02,5.330454293650498804e-02,4.230609294889757344e+00,9.076337464491366518e+02,3.979808670857889030e+00,2.012040133649151841e+01,6.812323190483546287e-02
1.023634683324683721e+02,5.746300895750922760e-02,4.212303147875700482e+00,9.163339009263619346e+02,4.016916934086060209e+00,2.177636473913173276e+01,7.143951600583543782e-02
1.007009902865251405e+02,6.135676797018631279e-02,4.194275410810448079e+00,9.241853329376903048e+02,4.050378547373294502e+00,2.340538118981030635e+01,7.450049609069260559e-02
9.906849182505786189e+01,6.499819801592124358e-02,4.176510087250590253e+00,9.312344083360216018e+02,4.080392713919343883e+00,2.500786549960851701e+01,7.732015506574860253e-02
9.746537643304418452e+01,6.839914092349014263e-02,4.158992115747208729e+00,9.375249968489090406e+02,4.107147914040007564e+00,2.658422571036706117e+01,7.991171972142926960e-02
9.589106417374861735e+01,7.157092562293611293e-02,4.141707311304346106e+00,9.430986235454778353e+02,4.130822555808553176e+00,2.813486334767061336e+01,8.228770669566218277e-02
9.434499099417197954e+01,7.452438806486237632e-02,4.124642321222093955e+00,9.479946047410960546e+02,4.151585558995873448e+00,2.966017361562074939e+01,8.445996333612397489e-02
9.282660757577872346e+01,7.726989784892436541e-02,4.107784551652141403e+00,9.522501893391496424e+02,4.169596961885750908e+00,3.116054570902150544e+01,8.643971144254264383e-02
9.133537897691127228e+01,7.981737270836486431e-02,4.091122144634114832e+00,9.559006683079284130e+02,4.185008391885851609e+00,3.263636291463227934e+01,8.823757961251188497e-02
8.987078404826816325e+01,8.217629653579333615e-02,4.074643940728574165e+00,9.589794853626158329e+02,4.197963541069021254e+00,3.408800277373557464e+01,8.986363658365864593e-02
8.843231431597338599e+01,8.435574552714206198e-02,4.058339407774718133e+00,9.615183576089361850e+02,4.208598683975174559e+00,3.551583738748028907e+01,9.132742895732602617e-02
