0.000000000000000000e+00,2.484863024065099957e+00
4.544933810782982864e-01,2.501299912777880774e+00
9.117493450757554463e-01,2.517836574063627708e+00
1.371781416337560788e+00,2.534473494366625612e+00
1.834603127183349169e+00,2.551211160383470400e+00
2.300228029247046724e+00,2.568050059475851299e+00
2.768669696248207579e+00,2.584990679764771038e+00
3.239941719561824307e+00,2.602033509967740077e+00
3.714057712597301553e+00,2.619179039558994671e+00
4.191031310583102076e+00,2.636427758761770157e+00
4.670876160112635844e+00,2.653780158171080927e+00
5.153605924942028516e+00,2.671236728962719909e+00
5.639234289559894364e+00,2.688797963021934301e+00
6.127774951159569383e+00,2.706464352649766703e+00
6.619241619913582397e+00,2.724236390573159028e+00
7.113648024552211346e+00,2.742114570150313124e+00
7.611007906410096169e+00,2.760099385151580709e+00
8.111335013402374727e+00,2.778191329537797571e+00
8.614643112703250338e+00,2.796390897926831265e+00
9.120945979884803378e+00,2.814698585193993186e+00
9.630257392099462521e+00,2.833114886221355544e+00
1.014259114443721366e+01,2.851640296499287519e+00
1.065796104269455213e+01,2.870275311860507106e+00
1.117638090174063592e+01,2.889020428419983411e+00
1.169786454456281533e+01,2.907876142539814524e+00
1.222242580114206412e+01,2.926842950787869491e+00
1.275007849749289335e+01,2.945921349535510547e+00
1.328083646263205075e+01,2.965111835213218860e+00
1.381471353175745165e+01,2.984414904427153736e+00
1.435172354115734628e+01,3.003831053772246573e+00
1.489188032706706721e+01,3.023360779790159381e+00
1.543519772452574657e+01,3.043004578927235304e+00
1.598168956944548214e+01,3.062762947611114228e+00
1.653136970685620000e+01,3.082636382555458354e+00
1.708425197268715934e+01,3.102625380087191242e+00
1.764035019854862796e+01,3.122730436323306602e+00
1.819967821168756927e+01,3.142952047169410790e+00
1.876224983404961932e+01,3.163290708285261488e+00
1.932807888132001395e+01,3.183746915049537662e+00
1.989717915944667936e+01,3.204321162433315884e+00
2.046956446536535168e+01,3.225013945025909656e+00
2.104524858758574624e+01,3.245825757055674998e+00
2.162424530402263656e+01,3.266757092310908384e+00
2.220656838100708441e+01,3.287808444103547778e+00
2.279223157229766272e+01,3.308980305232862573e+00
2.338124861692214296e+01,3.330273167906542930e+00
2.397363323375367017e+01,3.351687523542816738e+00
2.456939912791916925e+01,3.373223863003639522e+00
2.516855998750276413e+01,3.394882676474307193e+00
2.577112948197037312e+01,3.416664453405783064e+00
2.637712126109185817e+01,3.438569682475147271e+00
2.698654895246460228e+01,3.460598851495102934e+00
2.759942616273011140e+01,3.482752447458001832e+00
2.821576646702741442e+01,3.505030956151403032e+00
2.883558342089647653e+01,3.527434862591352527e+00
2.945889055359813469e+01,3.549964650778775432e+00
3.008570136700132025e+01,3.572620803658659305e+00
3.071602933445667816e+01,3.595403803078730753e+00
3.134988789627306005e+01,3.618314129624505160e+00
3.198729044501678942e+01,3.641352262083940694e+00
3.262825035260275541e+01,3.664518678433069887e+00
3.327278095937035118e+01,3.687813855438097921e+00
3.392089557043048842e+01,3.711238268522134565e+00
3.457260745440123628e+01,3.734792391718849913e+00
3.522792984212834000e+01,3.758476697625581675e+00
3.588687592539045568e+01,3.782291657355885572e+00
3.654945885558920793e+01,3.806237740491535071e+00
3.721569174242398503e+01,3.830315415033960225e+00
3.788558765255162797e+01,3.854525147355143400e+00
3.855915960823078592e+01,3.878867402147949672e+00
3.923642058595113014e+01,3.903342642375910554e+00
3.991738351504736215e+01,3.927951329222450827e+00
4.060206127629800221e+01,3.952693922039563379e+00
4.129046670050890810e+01,3.977570878295926260e+00
4.198261256693179888e+01,4.002582653519019651e+00
4.267851156779396149e+01,4.027729700005005853e+00
4.337817633470180567e+01,4.053012467778411398e+00
4.408161946058030622e+01,4.078431405389492781e+00
4.478885347731389288e+01,4.103986959100848431e+00
4.549989085391609223e+01,4.129679572820488254e+00
4.621474399467197713e+01,4.155509688033898641e+00
4.693342523725349480e+01,4.181477743735131369e+00
4.765594685080763071e+01,4.207584176356906625e+00
4.838232103401740147e+01,4.233829419699715935e+00
4.911255991313576175e+01,4.260213904859946332e+00
4.984667553999234713e+01,4.286738060157018637e+00
5.058467988997297482e+01,4.313402311059524763e+00
5.132658488768134930e+01,4.340207081120533772e+00
5.207240241368181444e+01,4.367152792223198077e+00
5.282214423247086188e+01,4.394239861954761572e+00
5.357582202778639413e+01,4.421468704893565693e+00
