4.995836802664450005e+01,0.000000000000000000e+00,5.168758138857310058e+00,7.816531755841041873e-01
4.831009384320928746e+01,2.778649795511767273e-01,5.425979700680355400e+00,8.205518907544248064e-01
4.663619357457287862e+01,5.600499877189326625e-01,5.686767000490908330e+00,8.599898399818165506e-01
4.494192387117442422e+01,8.456688618238642485e-01,5.950250598871464902e+00,8.998355409907671243e-01
4.323284250407093765e+01,1.133784676470532826e+00,6.215513883124637928e+00,9.399503776560015345e-01
4.151473907373965488e+01,1.423421424612062891e+00,6.481604530308294088e+00,9.801903335171043841e-01
3.979355954858529998e+01,1.713576738799036381e+00,6.747546949010331474e+00,1.020407873304508994e+00
3.807532463978921555e+01,2.003235651493830982e+00,7.012355701723258505e+00,1.060453972758155672e+00
3.636604563494022102e+01,2.291384783781863277e+00,7.275049311038963573e+00,1.100180206489932644e+00
3.467163942985415304e+01,2.577026669251663016e+00,7.534664161002035954e+00,1.139440850236612013e+00
3.299784577526794749e+01,2.859193704492841270e+00,7.790268003143927089e+00,1.178094923330052834e+00
3.135014899023866164e+01,3.136961346599881129e+00,8.040972697721150197e+00,1.216008115509993548e+00
2.973370645969203352e+01,3.409460167008449893e+00,8.285945812860475712e+00,1.253054541022121660e+00
2.815328588228162232e+01,3.675886430210105971e+00,8.524420762499849147e+00,1.289118271743343813e+00
2.661321283082066458e+01,3.935510933980257420e+00,8.755705230930630023e+00,1.324094611195777427e+00
2.511732971935992254e+01,4.187685926681240289e+00,8.979187709015668872e+00,1.357891082996099286e+00
2.366896679446163532e+01,4.431849997534301089e+00,9.194342045651293205e+00,1.390428119157189002e+00
2.227092475446830733e+01,4.667531006651861603e+00,9.400730084457485702e+00,1.421639458825541213e+00
2.092547086071930806e+01,4.894346740606062340e+00,9.598002083091049741e+00,1.451472211692526493e+00
1.963434346328837421e+01,5.112004149482910265e+00,9.785895757298925801e+00,1.479886713429924727e+00
1.839876770305813380e+01,5.320296699836866594e+00,9.964233494995067275e+00,1.506856104384536099e+00
1.721948024923090514e+01,5.519100204457519254e+00,1.013291809728866966e+01,1.532365685508811026e+00
1.609675996574513590e+01,5.708367652645229384e+00,1.029192756115292440e+01,1.556412129362130470e+00
1.503046469045398759e+01,5.888123010001367064e+00,1.044130887253317930e+01,1.579002541464312515e+00
1.402007157175148322e+01,6.058454418506350692e+00,1.058117123300275253e+01,1.600153435986511941e+00
1.306471986220335424e+01,6.219506982397464689e+00,1.071167890049153826e+01,1.619889653079702452e+00
1.216325476280591289e+01,6.371475376932484558e+00,1.083304387557176085e+01,1.638243252847308318e+00
1.131427126344533107e+01,6.514596457793840223e+00,1.094551860624058293e+01,1.655252412115048477e+00
1.051615602448615583e+01,6.649142200717921725e+00,1.104938903198756783e+01,1.670960372509641800e+00
9.767128441505249725e+00,6.775412778829199567e+00,1.114496777743283751e+01,1.685414411156564540e+00
9.065278286077340653e+00,6.893730217181307296e+00,1.123258792426675612e+01,1.698664898832317638e+00
8.408600558439424333e+00,7.004432517317767726e+00,1.131259725467136867e+01,1.710764429417231058e+00
7.795026970702986446e+00,7.107868349852743961e+00,1.138535306058472862e+01,1.721767034918700867e+00
7.222453995719932074e+00,7.204392326011638481e+00,1.145121752784516289e+01,1.731727487431507839e+00
6.688767411365886595e+00,7.294360859971937394e+00,1.151055370562930946e+01,1.740700689610059859e+00
6.191863465421270085e+00,7.378128600901447065e+00,1.156372203904657070e+01,1.748741150304802927e+00
5.729666830853436643e+00,7.456045406068628090e+00,1.161107743567922768e+01,1.755902540945368795e+00
5.300145473589926048e+00,7.528453834443135761e+00,1.165296684490043333e+01,1.762237329469317215e+00
4.901322688073343592e+00,7.595687117749890582e+00,1.168972730670227200e+01,1.767796485253243288e+00
4.531286722047993543e+00,7.658067537928858748e+00,1.172168440038482551e+01,1.772629244513464819e+00
4.188198095032332091e+00,7.715905193391776606e+00,1.174915107404904724e+01,1.776782933294328792e+00
3.870294689492987494e+00,7.769497140755375675e+00,1.177242684277030449e+01,1.780302846210810142e+00
3.575895706750897851e+00,7.819126727957324441e+00,1.179179717251071047e+01,1.783232153279731280e+00
3.303403406589861646e+00,7.865063300994158624e+00,1.180753323085065887e+01,1.785611862223767332e+00
3.051304021214985784e+00,7.907562049846768915e+00,1.181989177213502629e+01,1.787480801102507177e+00
2.818167614569631496e+00,7.946864032196656602e+00,1.182911519555945468e+01,1.788875627096639498e+00
2.602646923694842851e+00,7.983196368748799898e+00,1.183543177033921090e+01,1.789830860559450176e+00
2.403475625906503765e+00,8.016772535349794282e+00,1.183905595395291677e+01,1.790378933143705220e+00
2.219466014517821773e+00,8.047792754813023919e+00,1.184018880656761930e+01,1.790550250473702532e+00
2.049506273555167901e+00,8.076444456345281964e+00,1.183901847007893871e+01,1.790373264588833502e+00
1.892557440570418636e+00,8.102902787553867725e+00,1.183572069707360797e+01,1.789874553936734447e+00
1.747650173247730088e+00,8.127331159529893156e+00,1.183045941056639627e+01,1.789078908020338421e+00
1.613881364547063546e+00,8.149881817465169931e+00,1.182338728721169474e+01,1.788009415594920659e+00
1.490410697236976167e+00,8.170696421486805860e+00,1.181464634898915733e+01,1.786687554146642265e+00
1.376457183737964440e+00,8.189906629968136897e+00,1.180436855584507150e+01,1.785133279515628724e+00
1.271295737125831771e+00,8.207634677586741034e+00,1.179267639177596116e+01,1.783365114527337703e+00
1.174253805268310691e+00,8.223993942739458163e+00,1.177968343914479554e+01,1.781400235844387892e+00
1.084708094459951200e+00,8.239089499869889366e+00,1.176549493692875181e+01,1.779254558388409180e+00
1.002081395114275075e+00,8.253018654591112835e+00,1.175020832090405776e+01,1.776942817030304322e+00
9.258395349598078639e-01,8.265871457313904713e+00,1.173391374161715817e+01,1.774478644921212878e+00
8.554884804385517461e-01,8.277731191891081863e+00,1.171669455681693250e+01,1.771874647961308558e+00
7.905715660863943395e-01,8.288674842686724276e+00,1.169862780173442296e+01,1.769142475918554336e+00
7.306668719159108427e-01,8.298773536695271957e+00,1.167978463398199018e+01,1.766292889709242919e+00
6.753847485116579730e-01,8.308092960759328349e+00,1.166023075316594948e+01,1.763335824854544542e+00
6.243654856618926496e-01,8.316693754590195553e+00,1.164002679597479073e+01,1.760280451228313003e+00
5.772771198571347018e-01,8.324631880378326798e+00,1.161922870756596815e+01,1.757135229220608830e+00
5.338133785904839446e-01,8.331958969341830112e+00,1.159788808963878992e+01,1.753907962375541585e+00
4.936917874970929154e-01,8.338722640823652554e+00,1.157605252099753734e+01,1.750605845868907329e+00
4.566518791777485209e-01,8.344966804246926273e+00,1.155376586067475664e+01,1.747235512348461750e+00
4.224534661364133248e-01,8.350731950262019865e+00,1.153106853984449387e+01,1.743803076078935144e+00
3.908751486992517177e-01,8.356055402280574640e+00,1.150799781440046843e+01,1.740314171138542809e+00
3.617128553548702441e-01,8.360971562543980440e+00,1.148458801197064894e+01,1.736773988774136468e+00
3.347785453143917178e-01,8.365512130844956928e+00,1.146087075114397003e+01,1.733187310554089366e+00
3.098989003931705288e-01,8.369706325049266482e+00,1.143687516267601012e+01,1.729558541820457762e+00
2.869141989260770020e-01,8.373581070930340431e+00,1.141262807983134486e+01,1.725891740473785907e+00
2.656772862088088716e-01,8.377161175731602683e+00,1.138815421246089699e+01,1.722190643298214807e+00
2.460525746689763704e-01,8.380469496716980160e+00,1.136347631595587870e+01,1.718458691511794312e+00
2.279151191585947478e-01,8.383527097057475785e+00,1.133861534753935274e+01,1.714699054401908285e+00
2.111497950554324099e-01,8.386353384386314502e+00,1.131359060516018999e+01,1.710914650329720343e+00
1.956505247466092945e-01,8.388966241197820750e+00,1.128841985820371718e+01,1.707108166497087076e+00
1.813195568445357952e-01,8.391382146356731297e+00,1.126311946928965746e+01,1.703282077365634750e+00
1.680668183408305649e-01,8.393616284311651299e+00,1.123770450373267416e+01,1.699438661210092238e+00
1.558092949426916063e-01,8.395682649557555166e+00,1.121218883425061463e+01,1.695580015952952158e+00
1.444704822807137967e-01,8.397594139150802661e+00,1.118658523368340241e+01,1.691708073186024341e+00
1.339798665149776191e-01,8.399362640268227764e+00,1.116090546275153272e+01,1.687824611441844702e+00
1.242724496887170349e-01,8.400999110222699073e+00,1.113516035025024919e+01,1.683931268321160912e+00
1.152883157075627468e-01,8.402513649630066084e+00,1.110935986637986161e+01,1.680029551582417735e+00
1.069722228308049583e-01,8.403915571106704618e+00,1.108351319159797299e+01,1.676120849554038506e+00
9.927323987534908412e-02,8.405213460598016439e+00,1.105762877808464850e+01,1.672206440429587770e+00
9.214439894879922210e-02,8.406415235920462692e+00,1.103171440841754958e+01,1.668287501141005214e+00
