0.000000000000000000e+00,1.423999999999999844e+01,2.270000000000000462e+00
1.121205389689630683e-01,1.427653642266896306e+01,2.303761183793535228e+00
2.236794142893237247e-01,1.431410797756322850e+01,2.336955578175766490e+00
3.347065411526012335e-01,1.435267246558415266e+01,2.369575395871536205e+00
4.452307424934944247e-01,1.439218914280766271e+01,2.401614912285967574e+00
5.552797525404761236e-01,1.443261871738398838e+01,2.433070349943971866e+00
6.648802472714101519e-01,1.447392325358474885e+01,2.463939842374524236e+00
7.740578507647403184e-01,1.451606619478650195e+01,2.494223283356986620e+00
8.828371588869432518e-01,1.455901232134521628e+01,2.523922229860158239e+00
9.912417618255621177e-01,1.460272770783863727e+01,2.553039800754713706e+00
1.099294266805904696e+00,1.464717969121219632e+01,2.581580563921975990e+00
1.207016322361522676e+00,1.469233683239854571e+01,2.609550428003161837e+00
1.314428645816494212e+00,1.473816885637471330e+01,2.636956555197704333e+00
1.421551036749373997e+00,1.478464670902938849e+01,2.663807162098401626e+00
1.528402419930009914e+00,1.483174238950454615e+01,2.690111539824020070e+00
1.635000860869602057e+00,1.487942899286635168e+01,2.715879874004299310e+00
1.741363590320463395e+00,1.492768067511705254e+01,2.741123140609655451e+00
1.847507038708442462e+00,1.497647256577230657e+01,2.765853063287778912e+00
1.953446854943756694e+00,1.502578077914632360e+01,2.790081972835961821e+00
2.059197933259931723e+00,1.507558236740655211e+01,2.813822730851759601e+00
2.164774444945745113e+00,1.512585525131323649e+01,2.837088685800490229e+00
2.270189837538465483e+00,1.517657832731897649e+01,2.859893436051510918e+00
2.375456906182290329e+00,1.522773119148082088e+01,2.882251032342139307e+00
2.480587770791387925e+00,1.527929434527024277e+01,2.904175637399447396e+00
2.585593934732797639e+00,1.533124898814237547e+01,2.925681666149132720e+00
2.690486282537343676e+00,1.538357711355422452e+01,2.946783579200008774e+00
2.795275116093288048e+00,1.543626140866111562e+01,2.967495911476343728e+00
2.899970183526833445e+00,1.548928520762643224e+01,2.987833249217885623e+00
3.004580671268398451e+00,1.554263257785064312e+01,3.007810040364438109e+00
3.109115257744075933e+00,1.559628816508185345e+01,3.027440716322282732e+00
3.213582118446200120e+00,1.565023722111935989e+01,3.046739586864338101e+00
3.317988939856475028e+00,1.570446560381165213e+01,3.065720775223637951e+00
3.422342951747975981e+00,1.575895971631052994e+01,3.084398240396385660e+00
3.526650963371490644e+00,1.581370637954207226e+01,3.102785883233987629e+00
