4.995836802664450005e+01,0.000000000000000000e+00,5.168758138857310058e+00,7.597122479275963958e-01
4.782540750832342269e+01,2.661455051470420496e-01,5.481423782698795044e+00,8.056683388784988686e-01
4.565905330482785729e+01,5.371108189339632855e-01,5.798542810007504933e+00,8.522789951764107030e-01
4.347022057846005083e+01,8.116210221749227127e-01,6.118456312592981838e+00,8.993003878712011456e-01
4.127038982703088266e+01,1.088329832545238629e+00,6.439423067068595685e+00,9.464765891949878940e-01
3.907137456817196863e+01,1.365846774698309174e+00,6.759654818950121324e+00,9.935447586747635507e-01
3.688507062702506545e+01,1.642766620421912904e+00,7.077354280683502807e+00,1.040240728142627580e+00
3.472319806258667541e+01,1.917699801959798167e+00,7.390754171798771033e+00,1.086304739919367712e+00
3.259704734010298210e+01,2.189302437927625355e+00,7.698155540319914003e+00,1.131487079355905312e+00
3.051724183661346501e+01,2.456304540376667678e+00,7.997963541695653156e+00,1.175553333677140877e+00
2.849352717160811466e+01,2.717535157966752379e+00,8.288719093885118738e+00,1.218289044696523549e+00
2.653459596596696457e+01,2.971943429792760050e+00,8.569125114994552206e+00,1.259503565265399860e+00
2.464795461234680829e+01,3.218614758323414371e+00,8.838066358236636333e+00,1.299032974646713301e+00
2.283983594674857542e+01,3.456781624231901606e+00,9.094622268525748510e+00,1.336741968197713737e+00
2.111515673179396657e+01,3.685829150526118703e+00,9.338073039712902812e+00,1.372524747671931777e+00
1.947751974278477505e+01,3.905295423697313861e+00,9.567898915499002399e+00,1.406304918466300791e+00
1.792925488092277675e+01,4.114867208921328512e+00,9.783773591034410799e+00,1.438034519777826592e+00
1.647149360822977826e+01,4.314371716230219533e+00,9.985552588754536885e+00,1.467692316065509539e+00
1.510427049307470071e+01,4.503765135142465681e+00,1.017325755782593433e+01,1.495281489358098348e+00
1.382664130660957369e+01,4.683119173477771291e+00,1.034705810051368324e+01,1.520826968064814322e+00
1.263681433769823315e+01,4.852605985320579407e+00,1.050725163482605851e+01,1.544372467155012973e+00
1.153228584800617007e+01,5.012482553421170550e+00,1.065424266985407087e+01,1.565977442014800713e+00
1.050997433770388767e+01,5.163075153480916057e+00,1.078852230045856508e+01,1.585714074543708385e+00
9.566349530532297862e+00,5.304764383385445647e+00,1.091064853958749126e+01,1.603664382367570251e+00
8.697551613136671023e+00,5.437971286903171553e+00,1.102122816143736017e+01,1.619917550117671023e+00
7.899499514649355625e+00,5.563144718570826264e+00,1.112090023663940741e+01,1.634567509406363417e+00
7.167985894662649571e+00,5.680750229465589385e+00,1.121032170891122171e+01,1.647710818860504967e+00
6.498758916070745073e+00,5.791260471986606539e+00,1.129015499677776724e+01,1.659444841802803605e+00
5.887590659213777222e+00,5.895147145194000515e+00,1.136105763894879495e+01,1.669866224313006686e+00
5.330332775661291045e+00,5.992874415918775455e+00,1.142367388896585290e+01,1.679069659795823011e+00
4.822960309963559844e+00,6.084893711637719527e+00,1.147862811503642710e+01,1.687146918878103863e+00
4.361605479781150763e+00,6.171639680272681616e+00,1.152651973004729236e+01,1.694186104214183475e+00
3.942581904098316770e+00,6.253527261643118784e+00,1.156791957602667331e+01,1.700271119068410330e+00
3.562400892383946971e+00,6.330949685211145095e+00,1.160336751588224224e+01,1.705481313344985539e+00
3.217781208821012484e+00,6.404277230970401469e+00,1.163337101612470548e+01,1.709891275274435962e+00
2.905653351567594189e+00,6.473856633284778006e+00,1.165840456165793704e+01,1.713570745398540929e+00
2.623159363584377513e+00,6.540011010018352167e+00,1.167890974741337651e+01,1.716584630038900938e+00
