5.070363839905822623e-02,1.049248141588746648e+03,7.236367758344958157e-01,9.421991890967527927e-02,2.069651597058045578e+00,8.449084486411717165e+00,2.677181949723189680e-03,6.043681510642508192e-02,1.283357923996516945e+02,1.772893068809771648e+02
5.012489203468582788e-02,1.312289219259760557e+03,2.009850284298991596e+00,7.723455469447335076e-02,9.367987495497714923e-01,3.485196801336254979e-01,7.459205830565971036e-03,7.369242136087553185e-02,3.238365658539237302e+02,9.671040880195340605e+01
5.069004058458314449e-02,5.777676465383452751e+02,8.649820885504415635e-01,1.000000000000000056e-01,3.973427402585943291e+00,3.101561230636802335e+00,6.595095691681961310e-03,6.646627632873892966e-02,2.271285131109146391e+02,2.324266742877341585e+02
