1.332178778392060110e+02,5.695253955037469673e+00,6.944140170473643570e-03
1.261740531614813392e+02,6.365368391494415690e+00,7.761200939624959654e-03
1.187522136213714390e+02,7.071042898917550446e+00,8.621619585213511835e-03
1.110302748820910210e+02,7.804756267614447296e+00,9.516225605841461752e-03
1.031014908951460853e+02,8.557522739828977265e+00,1.043406279799460185e-02
9.507044196508302036e+01,9.319278882315204626e+00,1.136286096413517514e-02
8.704775954595666576e+01,1.007939133669677290e+01,1.228965500531742361e-02
7.914412412461089730e+01,1.082723380633043497e+01,1.320148843286388096e-02
7.146421095929282785e+01,1.155276840873442445e+01,1.408612220291128279e-02
6.410127337542009229e+01,1.224706515942094498e+01,1.493266811547891079e-02
5.713295263555794179e+01,1.290270309754881772e+01,1.573207790113267945e-02
5.061865690459188727e+01,1.351402029441405972e+01,1.647744805269519067e-02
4.459861775979516096e+01,1.407720249952032709e+01,1.716412791010791042e-02
3.909447757318852723e+01,1.459022468912923642e+01,1.778964839143017465e-02
3.411108293388874557e+01,1.505267687186888992e+01,1.835350960015559238e-02
2.963907862556168737e+01,1.546551321639672771e+01,1.885687494022643754e-02
2.565789249154348539e+01,1.583076392384719178e+01,1.930221980630695069e-02
2.213875930714207385e+01,1.615124367494462376e+01,1.969297609759588716e-02
1.904752638103108353e+01,1.643028135923820088e+01,2.003320268062034823e-02
1.634707783673953685e+01,1.667148672005648535e+01,2.032730086282877324e-02
1.399930493011974519e+01,1.687856084865458683e+01,2.057978333086551981e-02
1.196661392424917381e+01,1.705515129332797741e+01,2.079509748722437046e-02
1.021300785091875163e+01,1.720474824537021874e+01,2.097749887129927646e-02
8.704802227549407689e+00,1.733061598841187134e+01,2.113096757656206942e-02
7.411044196026732145e+00,1.743575290165754410e+01,2.125915948309208686e-02
6.303703209506871019e+00,1.752287344385360868e+01,2.136538429089052463e-02
5.357694511432666395e+00,1.759440621267017235e+01,2.145260315371312967e-02
4.550786417331618594e+00,1.765250316389957419e+01,2.152343991990461614e-02
3.863432818260253310e+00,1.769905600063466267e+01,2.158020111548496558e-02
3.278562032019781469e+00,1.773571673593434284e+01,2.162490101590791580e-02
2.781345072401744556e+00,1.776392020905197455e+01,2.165928909977023545e-02
2.358959580423433788e+00,1.778490699327323199e+01,2.168487798000462777e-02
2.000360166644158166e+00,1.779974566284594673e+01,2.170297055362289951e-02
1.696062071865892529e+00,1.780935375640266471e+01,2.171468556211164982e-02
1.437941946679206939e+00,1.781451707343054380e+01,2.172098111933688791e-02
1.219057544309725793e+00,1.781590713331281250e+01,2.172267599909888380e-02
1.033486677428384848e+00,1.781409676530414643e+01,2.172046864376204339e-02
8.761848592580459005e-01,1.780957388717362733e+01,2.171495396435349501e-02
7.428605030110794205e-01,1.780275358263054741e+01,2.170663806639242660e-02
