0.000000000000000000e+00,2.129999999999999893e+00,5.449999999999999289e-02
7.793777347072941564e-02,2.206558013990167488e+00,6.905050489222717969e-02
1.767325806199652183e-01,2.287072543325745944e+00,8.640492887154881119e-02
2.985739822658712295e-01,2.369353775197803991e+00,1.065606879698550724e-01
4.446817889309159777e-01,2.451324544434940744e+00,1.292672372074454845e-01
6.151961113546404736e-01,2.531282366401311101e+00,1.539964812316207410e-01
8.092629312777116501e-01,2.608038489043770447e+00,1.799711393017798811e-01
1.025264590779476404e+00,2.680927123418449742e+00,2.062574589420965998e-01
1.261111328383337504e+00,2.749721765517317174e+00,2.319024761372992238e-01
1.514517975375060388e+00,2.814509821022190827e+00,2.560750769652707648e-01
1.783219891059320883e+00,2.875567574490174749e+00,2.781688517937675464e-01
2.065114348512939291e+00,2.933258891776403754e+00,2.978435211110470049e-01
2.358335022884780141e+00,2.987964640499246816e+00,3.150076972793207086e-01
2.661276603279290942e+00,3.040039884057442521e+00,3.297637730356305363e-01
2.972587331103659469e+00,3.089792221876637601e+00,3.423398509059400463e-01
3.291144025307489951e+00,3.137474160156903391e+00,3.530273991604314099e-01
3.616019754797155539e+00,3.183283842289901244e+00,3.621339213942627033e-01
3.946450445967574439e+00,3.227370133975479227e+00,3.699522766983220357e-01
4.281803861123890442e+00,3.269839518794414701e+00,3.767440455391442566e-01
4.621552505768826258e+00,3.310763283283213898e+00,3.827329569779952534e-01
4.965250878652428312e+00,3.350184261496409910e+00,3.881046076200493355e-01
5.312516886376246639e+00,3.388122772496272805e+00,3.930096093134818891e-01
5.663016951812884336e+00,3.424581665893871918e+00,3.975682390281489731e-01
6.016454294431332173e+00,3.459550508870363750e+00,4.018753912062922318e-01
6.372559753074659383e+00,3.493009013800616902e+00,4.060052879930266534e-01
6.731084722238771967e+00,3.524929804128968946e+00,4.100156006487697957e-01
7.091795761114148000e+00,3.555280650448287894e+00,4.139509048712267103e-01
7.454470509756073504e+00,3.584026265312377557e+00,4.178455133221384843e-01
7.818894658643227302e+00,3.611129747231628606e+00,4.217257107395995797e-01
8.184859584251633180e+00,3.636553743416296669e+00,4.256116797903176652e-01
