0.000000000000000000e+00,7.086161871699495123e+02,1.854729649540600225e-02
3.454173491454211486e+00,7.365225842978577475e+02,1.927771760491662351e-02
6.965786252206402906e+00,7.646312545239098881e+02,2.001343300376503404e-02
1.052808198046722765e+01,7.928618300384680424e+02,2.075233914757696266e-02
1.413382559135856908e+01,8.211297861787995771e+02,2.149222369064360261e-02
1.777535452318121401e+01,8.493470941885237835e+02,2.223078257122564072e-02
2.144463858487968366e+01,8.774229609007329600e+02,2.296563937199464639e-02
2.513334758872397146e+01,9.052646452511255575e+02,2.369436669142066174e-02
2.883292550346654082e+01,9.327783362511989935e+02,2.441450912381326957e-02
3.253467062486214445e+01,9.598700847328185546e+02,2.512360764677299546e-02
3.622981944061869797e+01,9.864467624697675774e+02,2.581922472520678177e-02
3.990963284578921844e+01,1.012417032450454258e+03,2.649896970721354536e-02
4.356548280239803717e+01,1.037692308438169448e+03,2.716052393958241426e-02
4.718893801519580933e+01,1.062187687669309753e+03,2.780166518020496871e-02
5.077184530679146235e+01,1.085822819324525653e+03,2.842029032941019440e-02
5.430640739635780534e+01,1.108522717953417214e+03,2.901443672051533598e-02
5.778525323892699816e+01,1.130218478684599177e+03,2.958230083971038690e-02
6.120150082305445949e+01,1.150847894822234821e+03,3.012225449100917538e-02
6.454881058759343659e+01,1.170355958407453045e+03,3.063285789792725630e-02
6.782142900909985883e+01,1.188695240427389308e+03,3.111286965506067023e-02
7.101422170041324478e+01,1.205826145265911464e+03,3.156125338807078823e-02
7.412269594413533014e+01,1.221717040492942488e+03,3.197718115078571066e-02
7.714301248922127741e+01,1.236344262008743499e+03,3.236003355984657520e-02
8.007198741549220244e+01,1.249692005824856778e+03,3.270939696218556209e-02
8.290708406336341341e+01,1.261752108309348614e+03,3.302505768317218204e-02
8.564639547798428509e+01,1.272523721905964294e+03,3.330699353889722547e-02
8.828862255822191685e+01,1.282012946552482845e+03,3.355536418892907796e-02
9.083304166407427260e+01,1.290232348479961956e+03,3.377049854138115814e-02
9.327946808370833764e+01,1.297200436686275680e+03,3.395288105014770269e-02
9.562821811636965208e+01,1.302941135361037823e+03,3.410313790617131718e-02
9.788006298540190642e+01,1.307483169274411011e+03,3.422202095063008043e-02
1.000361835477736605e+02,1.310859468805870165e+03,3.431039210218021079e-02
1.020981276551495540e+02,1.313106616870025846e+03,3.436920888081100578e-02
