4.286915986394739519e+01,0.000000000000000000e+00,5.279231416793200155e-02
3.981241756331358772e+01,3.431740405358355006e-02,1.689530964601185514e-01
3.189132647757692141e+01,1.364681138354990053e-01,4.691518528199976612e-01
1.870665799649254879e+01,3.784988873568248535e-01,9.643975381742178055e-01
7.537026542783616279e+00,7.839945997719108828e-01,1.371604873002315594e+00
2.413725384509210592e+00,1.286457795539589055e+00,1.538887108559804817e+00
7.173914603273497947e-01,1.819548572984640789e+00,1.571682460642709334e+00
2.119997454791156533e-01,2.354420640096653194e+00,1.558286801515214703e+00
6.367363865188391259e-02,2.881959647602446051e+00,1.531526912326218959e+00
1.955620021238524062e-02,3.399639982343335198e+00,1.501342208652677757e+00
6.150738636228846729e-03,3.906883269816704640e+00,1.470612137915308315e+00
1.981146088962669298e-03,4.403673991341523042e+00,1.440168633849396862e+00
6.532957513387094815e-04,4.890159034511714076e+00,1.410250056173543376e+00
2.204540033049631558e-04,5.366530918604820677e+00,1.380919869925278043e+00
7.609226462085879727e-05,5.832993119277157135e+00,1.352189008453482888e+00
2.685291853595518551e-05,6.289749583655360077e+00,1.324052389186700873e+00
9.683980918337950448e-06,6.737001528912728077e+00,1.296500055800494655e+00
3.566129243833650175e-06,7.174946483293611621e+00,1.269520652852244247e+00
1.340879934025586959e-06,7.603778032172726853e+00,1.243102531481020234e+00
5.155714265540325925e-07,8.023685790057895062e+00,1.217234106916287528e+00
2.024496242920060610e-07,8.434855438955429108e+00,1.191903974550747591e+00
8.104635133910740305e-08,8.837468799974933731e+00,1.167100945677939539e+00
3.252753323195761534e-08,9.231703939634053668e+00,1.142814055091535330e+00
1.339594794004239525e-08,9.617735199874825724e+00,1.119032564123016327e+00
5.563963191908508569e-09,9.995733313068358328e+00,1.095745955488639511e+00
2.236009686058818231e-09,1.036586543706187769e+01,1.072943931676614504e+00
4.792482139691037079e-10,1.072829530015382460e+01,1.050616406303360284e+00
1.762112419757061039e-10,1.108318324755939344e+01,1.028753501291519878e+00
2.714986934450049843e-09,1.143068604068321115e+01,1.007345559286464187e+00
5.586104711617923574e-09,1.177095742673351353e+01,9.863831087742223058e-01
5.922834132454275381e-09,1.210414790494918336e+01,9.658568783461013441e-01
1.505172114647947068e-09,1.243040492890971294e+01,9.457577841965141285e-01
-3.075505462703552050e-09,1.274987246847382849e+01,9.260769568712627908e-01
-2.492728521458511696e-09,1.306269207592799297e+01,9.068056758224691816e-01
-7.757288017693832725e-10,1.336900201453956072e+01,8.879354234845863170e-01
-6.311251344325305368e-10,1.366893777628013318e+01,8.694578529668228750e-01
-3.332452322603596474e-10,1.396263204118835688e+01,8.513647904362801055e-01
8.845800218088714765e-10,1.425021468981717021e+01,8.336482345597433508e-01
2.341706707614792648e-09,1.453181293079278724e+01,8.163003486642941287e-01
2.838945041571814633e-09,1.480755113087561980e+01,7.993134711704844575e-01
1.657604859183834416e-09,1.507755132978969037e+01,7.826800838375684854e-01
