-5.397607875082781316e-13,5.106927096864548599e-01,4.509660315582895707e-01,1.987225660305912189e+00,4.509660316978664762e-01
-4.631953021117653440e-13,5.142011295549956396e-01,4.509660315527064256e-01,1.983717240708866791e+00,4.509660315858347035e-01
-2.667910016561686015e-13,5.177033552350057688e-01,4.509660315495685468e-01,1.980215015182201110e+00,4.509660315228701810e-01
-3.879722609794373332e-15,5.211993976212939694e-01,4.509660315462941105e-01,1.976718972966280408e+00,4.509660314571649065e-01
-3.007803762062538327e-14,5.246892675705517872e-01,4.509660315381180951e-01,1.973229103444559041e+00,4.509660312931041415e-01
-2.215883986473439703e-14,5.281729760377169569e-01,4.509660315313880896e-01,1.969745395342089589e+00,4.509660311580592773e-01
3.620111498709218549e-15,5.316505339285950704e-01,4.509660315268943509e-01,1.966267837713121303e+00,4.509660310678882955e-01
3.100105731053611716e-14,5.351219521489917197e-01,4.509660315254271912e-01,1.962796419611883669e+00,4.509660310384484561e-01
4.372623841157672530e-14,5.385872416047123856e-01,4.509660315277769227e-01,1.959331130092585749e+00,4.509660310855976850e-01
2.553789564266157044e-14,5.420464132015625491e-01,4.509660315347337467e-01,1.955871958209417727e+00,4.509660312251937420e-01
4.308020386711494702e-14,5.454994772282327764e-01,4.509660315388861473e-01,1.952418894016127338e+00,4.509660313085160910e-01
9.879944684024844494e-14,5.489464444512973662e-01,4.509660315391739172e-01,1.948971926792552267e+00,4.509660313142909716e-01
1.408674910383980513e-13,5.523873260413445507e-01,4.509660315399064978e-01,1.945531045164083483e+00,4.509660313289908795e-01
1.609149418483176982e-13,5.558221328454596710e-01,4.509660315410936593e-01,1.942096238280083265e+00,4.509660313528133790e-01
1.505724046567609136e-13,5.592508757107278461e-01,4.509660315427454491e-01,1.938667495289911002e+00,4.509660313859560898e-01
1.014704848504813266e-13,5.626735654842343060e-01,4.509660315448713597e-01,1.935244805342928975e+00,4.509660314286166316e-01
5.239787816231449236e-15,5.660902130130643917e-01,4.509660315474815495e-01,1.931828157588497241e+00,4.509660314809925685e-01
-1.931797017757407225e-14,5.695008273888255701e-01,4.509660315492198257e-01,1.928417543065293449e+00,4.509660315158722788e-01
-2.471928119844128441e-14,5.729054200680123721e-01,4.509660315505701900e-01,1.925012950266829392e+00,4.509660315429684374e-01
-3.074573541500776887e-14,5.763040020552445686e-01,4.509660315516649809e-01,1.921614368172934295e+00,4.509660315649383633e-01
-3.744469168714895132e-14,5.796965840827296157e-01,4.509660315524248730e-01,1.918221786056620193e+00,4.509660315801858887e-01
-4.486350887474030164e-14,5.830831768826746364e-01,4.509660315527702634e-01,1.914835193190901119e+00,4.509660315871150127e-01
-5.304954583765704990e-14,5.864637911872870868e-01,4.509660315526214380e-01,1.911454578848792885e+00,4.509660315841297340e-01
-5.598243560045827315e-14,5.898384359182845538e-01,4.509660315529888663e-01,1.908079934060415095e+00,4.509660315915022810e-01
-5.979412912989625824e-14,5.932071236233965594e-01,4.509660315527000418e-01,1.904711246336787900e+00,4.509660315857076385e-01
-5.990574482908962116e-14,5.965698636544516376e-01,4.509660315525064744e-01,1.901348506290596818e+00,4.509660315818228016e-01
-5.626008082484851538e-14,5.999266667124580898e-01,4.509660315523473240e-01,1.897991703225129223e+00,4.509660315786286899e-01
-4.873345120128789558e-14,6.032775434785869750e-01,4.509660315521736851e-01,1.894640826462925087e+00,4.509660315751454762e-01
-3.713568599982708848e-14,6.066225046141717758e-01,4.509660315519488649e-01,1.891295865345778981e+00,4.509660315706333633e-01
-2.121013121919043027e-14,6.099615607607081769e-01,4.509660315516477724e-01,1.887956809234737632e+00,4.509660315645919182e-01
-4.610975286992414053e-15,6.132947219664980354e-01,4.509660315512828421e-01,1.884623648073571411e+00,4.509660315572699973e-01
4.365404861239571268e-15,6.166219975812211596e-01,4.509660315509085304e-01,1.881296372492384128e+00,4.509660315497587280e-01
1.244372021322456297e-14,6.199433990905194314e-01,4.509660315504956940e-01,1.877974971021900474e+00,4.509660315414739107e-01
1.906791307350704809e-14,6.232589369010448355e-01,4.509660315500739203e-01,1.874659433252988228e+00,4.509660315330115132e-01
2.367637111994091747e-14,6.265686213892267542e-01,4.509660315496855088e-01,1.871349748805970936e+00,4.509660315252169149e-01
2.570192740368975528e-14,6.298724629012725229e-01,4.509660315493849159e-01,1.868045907330629474e+00,4.509660315191837965e-01
2.457186034922665521e-14,6.331704717531670967e-01,4.509660315492389215e-01,1.864747898506201151e+00,4.509660315162550837e-01
1.970789375433431200e-14,6.364626582306728286e-01,4.509660315493269067e-01,1.861455712041377719e+00,4.509660315180221701e-01
1.052619679010485256e-14,6.397490325893299135e-01,4.509660315497407979e-01,1.858169337674307586e+00,4.509660315263258057e-01
3.320259265837330267e-15,6.430296051926062129e-01,4.509660315498004168e-01,1.854888765075752177e+00,4.509660315275235143e-01
9.686295706875839863e-16,6.463043863053152815e-01,4.509660315492268756e-01,1.851613983993913859e+00,4.509660315160144983e-01
2.497918401332220029e+01,0.000000000000000000e+00,2.452423349913224193e-01,0.000000000000000000e+00,2.452423349913223916e-01
1.891022794621239100e+01,3.539001896038174166e-01,3.172781454937085854e-01,7.215907522937708984e-01,3.337668388203822722e-01
1.413145534422746330e+01,1.019593132438177285e+00,3.456350414217123634e-01,2.567418597478495990e+00,3.674526308238132977e-01
1.039335866407069098e+01,1.821595874888784161e+00,3.528752268483246191e-01,4.892786393872216699e+00,3.759519729390303766e-01
7.517546113630750426e+00,2.663197796025194464e+00,3.489103585328978130e-01,7.263125181036483191e+00,3.713026230236546876e-01
5.350811209415308412e+00,3.484404306603863688e+00,3.390446472161549596e-01,9.427533903768635426e+00,3.596804723299212858e-01
3.753469797304969546e+00,4.248338228377788184e+00,3.264837342139179088e-01,1.126881463796208749e+01,3.447723632159521157e-01
2.599963316421016746e+00,4.935020599191489943e+00,3.132619160725364504e-01,1.275671197913336208e+01,3.289440173265261724e-01
1.782162760595114026e+00,5.537149654863705805e+00,3.006432034931144082e-01,1.391087432098118803e+01,3.137060638100566679e-01
1.211370378839676354e+00,6.056395367054135725e+00,2.893407720933970362e-01,1.477472124734288172e+01,2.999471133604262318e-01
8.180464165084034844e-01,6.500064573174151761e+00,2.796731327862181371e-01,1.539895731422252290e+01,2.880944688969723777e-01
5.497431415225512152e-01,6.878339543389761168e+00,2.716916430796555426e-01,1.583241598918076853e+01,2.782502635105213451e-01
3.681380798027061307e-01,7.202240363131464207e+00,2.652844978509995011e-01,1.611781597484851503e+01,2.703090239959666796e-01
2.459252599421075935e-01,7.482307954881600054e+00,2.602558768017372293e-01,1.629044719171362843e+01,2.640520133646854228e-01
1.640238671963154815e-01,7.727887236401833171e+00,2.563807451602128640e-01,1.637839743468803633e+01,2.592155724116898541e-01
1.092965706201607934e-01,7.946843268603423383e+00,2.534387798993997798e-01,1.640345813735316938e+01,2.555352140815850825e-01
7.279744866044186857e-02,8.145551095496951888e+00,2.512324789123859814e-01,1.638222934616923254e+01,2.527702898181160562e-01
4.848370092555155664e-02,8.314741412366640105e+00,2.495945425711665611e-01,1.634156161300447963e+01,2.507149300025720007e-01
3.229709810420639676e-02,8.447299461731512693e+00,2.483887349185082694e-01,1.630169765471853793e+01,2.492003489256197635e-01
2.152311484261305169e-02,8.552950774189651995e+00,2.475072714634633797e-01,1.626260076801231946e+01,2.480923741105167390e-01
1.435103388797804962e-02,8.638982840854229295e+00,2.468667172074305027e-01,1.622417204168471017e+01,2.472867945999463191e-01
9.575078988827083470e-03,8.710787402276988445e+00,2.464035683418925038e-01,1.618630386416070976e+01,2.467041044440978492e-01
6.393149717543433405e-03,8.772319255400416793e+00,2.460701320138041215e-01,1.614889612143501907e+01,2.462844915750731223e-01
4.271917359231684405e-03,8.826458711392620060e+00,2.458309711815242216e-01,1.611186279889177797e+01,2.459834604847930539e-01
2.856820970377924214e-03,8.875291153022791590e+00,2.456599841371411852e-01,1.607513346998486270e+01,2.457682092331077151e-01
1.912080188071890556e-03,8.920318974673152823e+00,2.455380831807421060e-01,1.603865230316990065e+01,2.456147357717127222e-01
1.280854656248035621e-03,8.962620019507591351e+00,2.454513933807211945e-01,1.600237603671745390e+01,2.455055853804990196e-01
8.587550647016423729e-04,9.002964775845578416e+00,2.453898800897496013e-01,1.596627171479939200e+01,2.454281305746617015e-01
5.762592694119756656e-04,9.041902310218253191e+00,2.453463174710273920e-01,1.593031455550668518e+01,2.453732764784884446e-01
3.870330156499963872e-04,9.079822848750429998e+00,2.453155216336141975e-01,1.589448610897210479e+01,2.453344973363743298e-01
2.601720031391960720e-04,9.117003079949741462e+00,2.452937856138631134e-01,1.585877274528141179e+01,2.453071261238216338e-01
1.750476157313433597e-04,9.153638785385767918e+00,2.452784661204409633e-01,1.582316445401027138e+01,2.452878347147370852e-01
1.178786983599028776e-04,9.189868250747121436e+00,2.452676830399322383e-01,1.578765391372629878e+01,2.452742557616304220e-01
7.945013651235996238e-05,9.225789005130398124e+00,2.452601019988482900e-01,1.575223578315430473e+01,2.452647090230349325e-01
5.359778887975946536e-05,9.261469726059976537e+00,2.452547780449843562e-01,1.571690616918226979e+01,2.452580045848687385e-01
3.618951947890656183e-05,9.296958753257060337e+00,2.452510428110412644e-01,1.568166223040447349e+01,2.452533008020051641e-01
2.445648612075073717e-05,9.332290066138114071e+00,2.452484245433970977e-01,1.564650188635536487e+01,2.452500036084296620e-01
1.654193190230066098e-05,9.367487536875477971e+00,2.452465907622286001e-01,1.561142360434789467e+01,2.452476943178766577e-01
1.119869007028643923e-05,9.402567935490468543e+00,2.452453074545997702e-01,1.557642624470267023e+01,2.452460782399015216e-01
7.587588628435741524e-06,9.437543060427385555e+00,2.452444099251693266e-01,1.554150894798566718e+01,2.452449479741734550e-01
5.145451932136116317e-06,9.472421200769597149e+00,2.452437826631032602e-01,1.550667105554011371e+01,2.452441580578062497e-01
3.492401990362873180e-06,9.507208204904399551e+00,2.452433445466338513e-01,1.547191205079361254e+01,2.452436063338693240e-01
2.372438627432175244e-06,9.541908207997865432e+00,2.452430387052065841e-01,1.543723151821572337e+01,2.452432211849619736e-01
1.613211765486736976e-06,9.576524144677952322e+00,2.452428253378696743e-01,1.540262911397333134e+01,2.452429524894746693e-01
1.097419959512190817e-06,9.611058122889481581e+00,2.452426764553055916e-01,1.536810454449456387e+01,2.452427650002430015e-01
7.469401640822088914e-07,9.645511651531048614e+00,2.452425726546808848e-01,1.533365755275646691e+01,2.452426342831156847e-01
5.093083199672173298e-07,9.679885829969856914e+00,2.452425004254067675e-01,1.529928790710040154e+01,2.452425433240890684e-01
3.472581313149209177e-07,9.714181498245013202e+00,2.452424500071994362e-01,1.526499539251832260e+01,2.452424798319481070e-01
2.376032301738382401e-07,9.748399256932838597e+00,2.452424151109330319e-01,1.523077980904547779e+01,2.452424358867376641e-01
1.626341177221489505e-07,9.782539614836430530e+00,2.452423907809653247e-01,1.519664096308483003e+01,2.452424052477701066e-01
1.116626264878043076e-07,9.816602956234198984e+00,2.452423738723488178e-01,1.516257866899727702e+01,2.452423839545828099e-01
7.671702396829607861e-08,9.850589608348160553e+00,2.452423620752772204e-01,1.512859274529203546e+01,2.452423690984142091e-01
5.233835487954304013e-08,9.884499852011250809e+00,2.452423537591895408e-01,1.509468301379649979e+01,2.452423586258828947e-01
3.533669398349964841e-08,9.918333941951035015e+00,2.452423478865119189e-01,1.506084928465741868e+01,2.452423512303620046e-01
2.417738811836319950e-08,9.952092041416900514e+00,2.452423439459795185e-01,1.502709142636738449e+01,2.452423462680106692e-01
1.628539880662901019e-08,9.985774460017422527e+00,2.452423411084005411e-01,1.499340918112556054e+01,2.452423426946193363e-01
1.119674727825579384e-08,1.001938130047552811e+01,2.452423392321892992e-01,1.495980245488351201e+01,2.452423403318879369e-01
8.156720253849601803e-09,1.005291266933599381e+01,2.452423380804944486e-01,1.492627115581591468e+01,2.452423388815472838e-01
5.548494122195073771e-09,1.008636908069236426e+01,2.452423371033161104e-01,1.489281480375252897e+01,2.452423376509769437e-01
3.973761205140535120e-09,1.011975035028831904e+01,2.452423365056738414e-01,1.485943357023441713e+01,2.452423368983601137e-01
3.055756255569261322e-09,1.015305672055292519e+01,2.452423361545427727e-01,1.482612722092495083e+01,2.452423364561772678e-01
2.362080376832640455e-09,1.018628841468676072e+01,2.452423358992676106e-01,1.479289554186052946e+01,2.452423361347067510e-01
1.434666430250356127e-09,1.021944564701876601e+01,2.452423355810590677e-01,1.475973832849330236e+01,2.452423357339836019e-01
1.929754185487800205e-11,1.025252860821620793e+01,2.452423351092864190e-01,1.472665539572786031e+01,2.452423351398756168e-01
-1.559422298177524125e-09,1.028553742176042540e+01,2.452423345868517679e-01,1.469364661363096403e+01,2.452423344819684992e-01
-3.331389246906531224e-09,1.031847225228093201e+01,2.452423339981276151e-01,1.466071181848199423e+01,2.452423337405822967e-01
-5.358158833303722549e-09,1.035133326808206355e+01,2.452423333169009290e-01,1.462785084354763576e+01,2.452423328827068594e-01
-7.393182342246051772e-09,1.038412062928374802e+01,2.452423326235758649e-01,1.459506352392144812e+01,2.452423320095957204e-01
-8.946788370494109571e-09,1.041683448954766433e+01,2.452423320826871977e-01,1.456234969611736929e+01,2.452423313284493311e-01
-9.776472147450460724e-09,1.044947500910116212e+01,2.452423317732397301e-01,1.452970919516633508e+01,2.452423309387590233e-01
-9.530609158994151285e-09,1.048204352583690735e+01,2.452423318490385973e-01,1.449714067469346546e+01,2.452423310342132790e-01
2.497918401332220029e+01,0.000000000000000000e+00,2.549104562434026944e-01,0.000000000000000000e+00,2.549104562434026944e-01
1.810388102932696341e+01,4.623247295918190836e-01,3.302605724127031239e-01,1.290381429872136110e+00,3.274653033594435714e-01
1.286175050727397817e+01,1.290107713551688073e+00,3.497435048137760849e-01,4.187034562405905547e+00,3.463241264197017832e-01
8.914512577869976084e+00,2.222842504927785789e+00,3.469577084226287411e-01,7.424096124608740688e+00,3.436250729958263417e-01
6.028297856986954528e+00,3.132675124246883769e+00,3.348239507170590601e-01,1.034810649146296413e+01,3.318788487341720050e-01
3.987902660971938573e+00,3.952865245040116715e+00,3.196560194463453630e-01,1.270536745560817415e+01,3.172175497764902485e-01
2.590769198424640596e+00,4.655650030252804328e+00,3.047897186246749657e-01,1.446601457852387718e+01,3.028716782506215566e-01
1.659749726616388532e+00,5.239135959862674774e+00,2.918570225428769871e-01,1.570474265556608984e+01,2.904108969388361494e-01
1.052529561532121960e+00,5.716424052187962346e+00,2.814336851685285135e-01,1.652960232093222714e+01,2.803808652524700240e-01
6.627924308027116629e-01,6.106986518337286007e+00,2.734792426901906381e-01,1.704568754996662605e+01,2.727343364703564421e-01
4.154721214618636305e-01,6.430918394142827843e+00,2.676520874950840123e-01,1.734062116892555849e+01,2.671370097119097897e-01
2.597283952857323830e-01,6.705886606044342280e+00,2.635145556386503940e-01,1.748164042041529953e+01,2.631648515190334603e-01
1.621344121646818015e-01,6.946028766000549304e+00,2.606466687649794389e-01,1.751776831129122058e+01,2.604126559184710143e-01
1.011581960860428592e-01,7.158957565464584505e+00,2.586957014069442562e-01,1.748659086075353741e+01,2.585408888389147397e-01
6.311936755481045713e-02,7.322329873633318442e+00,2.573878048861549250e-01,1.744197234687957021e+01,2.572863124789953049e-01
3.940374628005152702e-02,7.444886006722097882e+00,2.565210866835926917e-01,1.739648434229034990e+01,2.564550282700984174e-01
2.461739692124713039e-02,7.540489310834880499e+00,2.559519777991924316e-01,1.735060791127443025e+01,2.559092294669815804e-01
1.539403054701812650e-02,7.618438954974412702e+00,2.555810227065195561e-01,1.730459568389232672e+01,2.555534867400046650e-01
9.636442735323217518e-03,7.684892467247465220e+00,2.553406553005898028e-01,1.725857822716821488e+01,2.553229842488178858e-01
6.039019427611818855e-03,7.743886523409818423e+00,2.551856499606267037e-01,1.721262180219198257e+01,2.551743437222471211e-01
3.788966402985298725e-03,7.798046767412812663e+00,2.550860811255216687e-01,1.716675928487554614e+01,2.550788647132303799e-01
2.380079515940218722e-03,7.849070494824560207e+00,2.550223251522872325e-01,1.712100648688879900e+01,2.550177280905563393e-01
1.496875454327142255e-03,7.898049471355547801e+00,2.549816061992238314e-01,1.707537066047949992e+01,2.549786822600775826e-01
9.425566277292550706e-04,7.945683188389458529e+00,2.549556546729309647e-01,1.702985486445433239e+01,2.549537971612822473e-01
5.942358883093477699e-04,7.992418405590925090e+00,2.549391426991848841e-01,1.698446016563122285e+01,2.549379637520680641e-01
3.750942919477341327e-04,8.038539757757895643e+00,2.549286507431177684e-01,1.693918672651999557e+01,2.549279029810799790e-01
2.370567703344383026e-04,8.084228245398270118e+00,2.549219909015261187e-01,1.689403432725832488e+01,2.549215168432377721e-01
1.500009632181389170e-04,8.129598817205037520e+00,2.549177668075400249e-01,1.684900260652024784e+01,2.549174663519630513e-01
9.503085269654980619e-05,8.174724418044503338e+00,2.549150891047357037e-01,1.680409116608064934e+01,2.549148986989345778e-01
6.027813096056127817e-05,8.219651333726128328e+00,2.549133922714806877e-01,1.675929961164082371e+01,2.549132716035048540e-01
3.828249408841628235e-05,8.264408943728751566e+00,2.549123172894748879e-01,1.671462756505649239e+01,2.549122408021365360e-01
2.434177073961311577e-05,8.309015952019585427e+00,2.549116361945379938e-01,1.667007466595801546e+01,2.549115876995532992e-01
1.549632222461743314e-05,8.353484278701813537e+00,2.549112046454411473e-01,1.662564056817546287e+01,2.549111738867389509e-01
9.877181084584793719e-06,8.397821572955914249e+00,2.549109311585238680e-01,1.658132493655412532e+01,2.549109116398999841e-01
6.301577341223279381e-06,8.442032789892918387e+00,2.549107577025452875e-01,1.653712744379862087e+01,2.549107453128177658e-01
4.026035982133432625e-06,8.486121156736729176e+00,2.549106477612261279e-01,1.649304776789860227e+01,2.549106398899970150e-01
2.575384291977901044e-06,8.530088844304597018e+00,2.549105780049414349e-01,1.644908559066172060e+01,2.549105730006392956e-01
1.648672797565389503e-06,8.573937338009198328e+00,2.549105336793611731e-01,1.640524059657434108e+01,2.549105304968048991e-01
1.057760925948475609e-06,8.617667679834687178e+00,2.549105055863440938e-01,1.636151247199819991e+01,2.549105035583884016e-01
6.798612572355724703e-07,8.661280655694961084e+00,2.549104877344959830e-01,1.631790090475406885e+01,2.549104864402370052e-01
4.371423955970111233e-07,8.704776875448480666e+00,2.549104763402326168e-01,1.627440558385151803e+01,2.549104755142688195e-01
2.815155238779071472e-07,8.748156832165900454e+00,2.549104690864826828e-01,1.623102619935338353e+01,2.549104685586423003e-01
1.818460488191852978e-07,8.791420952965109947e+00,2.549104644767414274e-01,1.618776244224761385e+01,2.549104641383576619e-01
1.177430279989567663e-07,8.834569623105240410e+00,2.549104615332883350e-01,1.614461400432849913e+01,2.549104613158782451e-01
7.599096129659042560e-08,8.877603199530856415e+00,2.549104596266354439e-01,1.610158057825306344e+01,2.549104594875872820e-01
4.769765650237066593e-08,8.920522098168838454e+00,2.549104583414658065e-01,1.605866178097343067e+01,2.549104582552370601e-01
3.126331048098789036e-08,8.963326401009023670e+00,2.549104576047703241e-01,1.601585753624694775e+01,2.549104575488192470e-01
1.989817924899575539e-08,9.006016708191523890e+00,2.549104571014229603e-01,1.597316726889289740e+01,2.549104570661589464e-01
1.284993942032970208e-08,9.048593205397295947e+00,2.549104567941729571e-01,1.593059079606390860e+01,2.549104567715367309e-01
8.670185008595862691e-09,9.091056145022337276e+00,2.549104566148764350e-01,1.588812787069625365e+01,2.549104565996092031e-01
5.629141864908227410e-09,9.133406033283415937e+00,2.549104564838889364e-01,1.584577799283264277e+01,2.549104564740051759e-01
3.971076808341134733e-09,9.175642883905894109e+00,2.549104564119659688e-01,1.580354114786656439e+01,2.549104564050381772e-01
2.975713069435207779e-09,9.217767098925047975e+00,2.549104563651072852e-01,1.576141693638999897e+01,2.549104563601053974e-01
1.798765062389321023e-09,9.259779036489717896e+00,2.549104563040427429e-01,1.571940500332767598e+01,2.549104563015504588e-01
-3.722128890164228507e-10,9.301679051616899230e+00,2.549104561908518418e-01,1.567750499663512898e+01,2.549104561930117252e-01
-3.334968192104113919e-09,9.343467411174898984e+00,2.549104560306262868e-01,1.563571664891818180e+01,2.549104560393712360e-01
-6.932432814407749480e-09,9.385144385957287838e+00,2.549104558265421483e-01,1.559403968901248838e+01,2.549104558436747769e-01
-1.133204494738127068e-08,9.426710274948080226e+00,2.549104555680202222e-01,1.555247381868555756e+01,2.549104555957779072e-01
-1.545077733147294580e-08,9.468165371009616749e+00,2.549104553234633475e-01,1.551101874024439198e+01,2.549104553612721591e-01
-1.061232962962710502e-08,9.509509928714084737e+00,2.549104556415127121e-01,1.546967416030983067e+01,2.549104556662499799e-01
-6.341111118649605172e-09,9.550744285432775982e+00,2.549104559175757734e-01,1.542843978423821838e+01,2.549104559309670615e-01
-4.453960844165494427e-09,9.591868744749881159e+00,2.549104560136954412e-01,1.538731531780655715e+01,2.549104560231362226e-01
-2.949968862973531275e-09,9.632883628501375028e+00,2.549104560948618481e-01,1.534630042814517914e+01,2.549104561009667980e-01
-1.828101979733491976e-09,9.673789185325997408e+00,2.549104561632805077e-01,1.530539486649166392e+01,2.549104561665735402e-01
-1.208864483491856931e-09,9.714585619284216378e+00,2.549104561973842276e-01,1.526459843007239847e+01,2.549104561992756035e-01
-7.556433324997981635e-10,9.755273518674149713e+00,2.549104562183200917e-01,1.522391052909575748e+01,2.549104562193509893e-01
-5.590720658680249409e-10,9.795852796698039100e+00,2.549104562202421653e-01,1.518333125077636225e+01,2.549104562211940705e-01
-4.857373503890786728e-10,9.836323845012529432e+00,2.549104562143891806e-01,1.514286020272159483e+01,2.549104562155816156e-01
-3.768512287690987889e-10,9.876687007841644217e+00,2.549104562129209661e-01,1.510249703988760395e+01,2.549104562141737418e-01
-7.175093410525358305e-11,9.916942625904837882e+00,2.549104562280652408e-01,1.506224142072644767e+01,2.549104562286956255e-01
4.608852270168476675e-10,9.957090987739526611e+00,2.549104562660511331e-01,1.502209305634051617e+01,2.549104562651203221e-01
