1.332178778392060110e+02,5.695253955037469673e+00,6.869173801230838740e-03
1.263847726831524483e+02,6.350718524483710326e+00,7.659744350607779369e-03
1.191397473339396242e+02,7.045348683926323297e+00,8.497553398361929952e-03
1.115452012719144363e+02,7.773057263592725086e+00,9.375259072215848255e-03
1.036813701755184809e+02,8.526036419154801038e+00,1.028344415563692618e-02
9.564421363304727208e+01,9.294964137591808395e+00,1.121086515920004939e-02
8.754163850043170214e+01,1.006937170692586392e+01,1.214489553409477986e-02
7.948824123484975246e+01,1.083815421367904186e+01,1.307214139458226856e-02
7.159902395313898182e+01,1.159017986302154846e+01,1.397917643272099907e-02
6.398277515072387445e+01,1.231493109230661176e+01,1.485331517981081963e-02
5.673590869874561093e+01,1.300310058019012160e+01,1.568333186638801169e-02
4.993751638373646529e+01,1.364706905377522261e+01,1.646003671616152672e-02
4.364617793159075632e+01,1.424121234673460812e+01,1.717664629571569526e-02
3.789876673414897112e+01,1.478201482945028822e+01,1.782892032515126512e-02
3.271115477120616788e+01,1.526799877635573033e+01,1.841507648644919587e-02
2.808045851828571315e+01,1.569950456958386731e+01,1.893552532215041911e-02
2.398830436802944988e+01,1.607837241124787653e+01,1.939248634138387301e-02
2.040456594082249353e+01,1.640757869137964775e+01,1.978954943506412018e-02
1.729109729721233535e+01,1.669087316085639827e+01,2.013123726200325911e-02
1.460511341922942030e+01,1.693245067264508208e+01,2.042260932864790185e-02
1.230201342458468439e+01,1.713667726106703171e+01,2.066893160712364452e-02
1.033756882292064816e+01,1.730787802238447881e+01,2.087542069324286806e-02
8.669492337038743557e+00,1.745018522361169744e+01,2.104706060712798615e-02
7.258461102025551170e+00,1.756743942348578713e+01,2.118848353299189122e-02
6.068694758380240195e+00,1.766313381141942429e+01,2.130390268509785301e-02
5.068193651216255091e+00,1.774039152649921647e+01,2.139708495169365121e-02
4.228733669199048251e+00,1.780196657061652488e+01,2.147135199635916841e-02
3.525698806432503218e+00,1.785026043661789075e+01,2.152960031359238413e-02
2.937815129583703389e+00,1.788734826648763843e+01,2.157433277878130495e-02
2.446833538947526865e+00,1.791500993944104536e+01,2.160769614425189777e-02
2.037194734808301266e+00,1.793476284864478032e+01,2.163152057200729006e-02
1.695698696150327311e+00,1.794789420430076632e+01,2.164735859520324629e-02
1.411192491400745430e+00,1.795549152524679570e+01,2.165652189475301276e-02
1.174284162919632557e+00,1.795847057133168434e+01,2.166011498919278785e-02
9.770861664680572378e-01,1.795760038228745969e+01,2.165906543462825518e-02
8.129890640212141806e-01,1.795352535869084321e+01,2.165415045707847624e-02
6.764643824222491553e-01,1.794678449364793948e+01,2.164602014824310375e-02
5.628945611769036184e-01,1.793782795950222564e+01,2.163521747110363352e-02
4.684273844512311102e-01,1.792703130480531470e+01,2.162219538320896486e-02
3.898521455807412717e-01,1.791470753070738908e+01,2.160733140228131982e-02
3.244948059431124743e-01,1.790111731432141795e+01,2.159093993684561494e-02
2.701295907500103621e-01,1.788647762880729530e+01,2.157328268310666070e-02
2.249046762262670029e-01,1.787096898912645671e+01,2.155457736421668991e-02
1.872798853473140734e-01,1.785474152671472936e+01,2.153500505707479223e-02
1.559745565987110116e-01,1.783792007214880471e+01,2.151471632264520192e-02
1.299239993522405545e-01,1.782060840055032358e+01,2.149383632643456568e-02
1.082431676534720832e-01,1.780289277317168839e+01,2.147246911007820447e-02
9.019638918422438756e-02,1.778484488860305390e+01,2.145070115085720430e-02
7.517216368642661017e-02,1.776652433972146028e+01,2.142860432507996335e-02
6.266219195959168986e-02,1.774798065818077220e+01,2.140623837398747398e-02
5.224393611745491162e-02,1.772925501462793108e+01,2.138365295442236705e-02
4.356612303468313657e-02,1.771038163198167226e+01,2.136088934341611595e-02
3.633669365279815211e-02,1.769138896026197472e+01,2.133798185517726126e-02
3.031279487263292133e-02,1.767230065228686087e+01,2.131495901790123049e-02
2.529246410208133705e-02,1.765313637435234995e+01,2.129184455154968167e-02
2.110771800431253398e-02,1.763391248001751777e+01,2.126865818051777018e-02
1.761881580161307401e-02,1.761464256938245398e+01,2.124541630819189175e-02
1.470949275226121969e-02,1.759533795378458265e+01,2.122213257743034431e-02
1.228299856285928679e-02,1.757600804202203548e+01,2.119881833639602337e-02
1.025880976376023108e-02,1.755666066087240296e+01,2.117548302514130412e-02
8.569895509348751661e-03,1.753730232165804281e+01,2.115213449711842233e-02
7.160446611159881382e-03,1.751793844165051794e+01,2.112877928622037063e-02
5.983988889924567178e-03,1.749857352800752253e+01,2.110542282863134278e-02
5.001814111534423450e-03,1.747921133074802569e+01,2.108206964733351160e-02
4.181676314737294876e-03,1.745985496985398555e+01,2.105872350540722790e-02
