"CO2","Flush","ATP","Time","Treatment"
106.384852989675,16.6268116945248,0.0217657088194249,6.81818181818182,"HG"
106.440043837185,16.5331625943755,0.0214761446007749,6.90909090909091,"HG"
106.493504016865,16.4430672828609,0.0211976045749254,7,"HG"
106.545316648641,16.3563982378672,0.0209296924874725,7.09090909090909,"HG"
106.595559713216,16.2730316666229,0.0206720237583254,7.18181818181818,"HG"
106.644306481614,16.1928474952235,0.0204242254357414,7.27272727272727,"HG"
106.691625901491,16.1157293443399,0.0201859361090799,7.36363636363636,"HG"
106.73758294439,16.0415644928508,0.019956805785526,7.45454545454546,"HG"
106.782238917132,15.970243830779,0.0197364957349349,7.54545454545455,"HG"
106.825651742855,15.9016618039689,0.0195246783101509,7.63636363636364,"HG"
106.867876214386,15.8357163516096,0.0193210367461181,7.72727272727273,"HG"
106.90896422269,15.7723088377659,0.0191252649412886,7.81818181818182,"HG"
106.948964964016,15.7113439784615,0.0189370672259783,7.90909090909091,"HG"
106.98792512731,15.6527297649229,0.0187561581194969,8,"HG"
107.025889064091,15.5963773838881,0.0185822620787775,8.09090909090909,"HG"
107.06289894339,15.5422011360454,0.0184151132417057,8.18181818181818,"HG"
107.098994892562,15.4901183528693,0.018254455165951,8.27272727272727,"HG"
107.134215125693,15.4400493125366,0.0181000405653533,8.36363636363636,"HG"
107.168596061323,15.3919171555757,0.0179516310458239,8.45454545454546,"HG"
107.202172430024,15.3456478004042,0.0178089968412249,8.54545454545454,"HG"
107.234977373149,15.3011698592396,0.0176719165506787,8.63636363636364,"HG"
107.267042534507,15.2584145550173,0.0175401768792177,8.72727272727273,"HG"
107.298398142886,15.2173156384137,0.0174135723790367,8.81818181818182,"HG"
107.329073090433,15.1778093069861,0.0172919051974213,8.90909090909091,"HG"
107.359095003692,15.1398341248503,0.0171749848265658,9,"HG"
0,12.9858725977274,0.013810376782768,0,"LG"
4.23092294334275,14.2016151131598,0.0174298368415738,0.0909090909090909,"LG"
8.1746811380788,15.2834057811626,0.0206449504427129,0.181818181818182,"LG"
11.8422206287294,16.2404789429337,0.0234838730322633,0.272727272727273,"LG"
15.2452046387503,17.0817400106621,0.025973722056692,0.363636363636364,"LG"
18.3958788605066,17.8157733448515,0.0281406055339609,0.454545454545455,"LG"
21.3069284764727,18.4508415774529,0.0300096245101313,0.545454545454545,"LG"
23.9913315674044,18.9948790385901,0.0316048574144264,0.636363636363636,"LG"
26.4622142791015,19.4554817727073,0.0329493338352855,0.727272727272727,"LG"
28.7327120335467,19.8398961655008,0.0340650038149268,0.818181818181818,"LG"
30.8158408446063,20.1550079543074,0.0349727080101181,0.909090909090909,"LG"
32.7243815848873,20.4073329037795,0.0356921525858625,1,"LG"
34.4707786641089,20.6030099373147,0.03624189122377,1.09090909090909,"LG"
36.0670548099321,20.7477974709054,0.0366393165062262,1.18181818181818,"LG"
37.5247423576277,20.8470732503707,0.0369006615951983,1.27272727272727,"LG"
38.8548302536763,20.9058375744318,0.0370410118607814,1.36363636363636,"LG"
40.0677262256333,20.9287198730853,0.0370743263851047,1.45454545454545,"LG"
41.173232718666,20.9199882707955,0.0370134682429093,1.54545454545455,"LG"
42.1805351150213,20.883561757529,0.0368702424419469,1.63636363636364,"LG"
43.0982006081572,20.8230245185758,0.0366554401898045,1.72727272727273,"LG"
43.9341858508391,20.741641928135,0.0363788880147397,1.81818181818182,"LG"
44.6958521248733,20.6423778216224,0.0360495005993185,1.90909090909091,"LG"
45.3899860298008,20.5279125265626,0.0356753357774522,2,"LG"
46.0228245418458,20.4006613238694,0.0352636507220837,2.09090909090909,"LG"
46.6000831782474,20.2627930000236,0.0348209583155132,2.18181818181818,"LG"
47.1269861021699,20.1162481904933,0.0343530828130001,2.27272727272727,"LG"
47.6082973254893,19.9627572896715,0.0338652141340234,2.36363636363636,"LG"
48.0483522542028,19.8038577495649,0.0333619602559451,2.45454545454545,"LG"
48.4510889869099,19.6409106335241,0.0328473973161053,2.54545454545455,"LG"
48.8200788521029,19.4751163047076,0.0323251170673887,2.63636363636364,"LG"
49.1585558882795,19.3075292116812,0.0317982715804404,2.72727272727273,"LG"
49.4694449812793,19.1390717203774,0.031269615045039,2.81818181818182,"LG"
49.7553884942535,18.9705469849938,0.030741542652805,2.90909090909091,"LG"
50.018771276461,18.8026508599382,0.0302161265715111,3,"LG"
50.261744018129,18.6359828836003,0.0296951491068521,3.09090909090909,"LG"
50.4862449246681,18.4710563574037,0.0291801331250542,3.18181818181818,"LG"
50.6940197399789,18.3083075635074,0.0286723698691941,3.27272727272727,"LG"
50.8866401717712,18.1481041690579,0.0281729443153997,3.36363636363636,"LG"
51.0655207790867,17.9907528632768,0.0276827582098906,3.45454545454545,"LG"
51.2319344034663,17.8365062796058,0.0272025509454634,3.54545454545455,"LG"
51.3870262281777,17.6855692536179,0.0267329184312646,3.63636363636364,"LG"
51.5318265564581,17.538104467789,0.0262743301106723,3.72727272727273,"LG"
51.6672624004568,17.3942375318111,0.0258271442746367,3.81818181818182,"LG"
51.7941679654477,17.2540615442833,0.0253916218092798,3.90909090909091,"LG"
51.9132941277468,17.1176411835187,0.0249679385219781,4,"LG"
52.0253169785743,16.9850163666364,0.0245561961645188,4.09090909090909,"LG"
52.1308455247431,16.8562055176396,0.0241564322761386,4.18181818181818,"LG"
52.2304286167517,16.7312084826319,0.023768628961862,4.27272727272727,"LG"
52.3245611742224,16.6100091229809,0.0233927206991256,4.36363636363636,"LG"
52.4136897752948,16.4925776195596,0.0230286012727785,4.45454545454546,"LG"
52.498217673341,16.3788725181996,0.0226761299294346,4.54545454545455,"LG"
52.5785092928448,16.2688425397284,0.0223351368217429,4.63636363636364,"LG"
52.654894255989,16.1624281792649,0.0220054278170704,4.72727272727273,"LG"
52.7276709910164,16.0595631190256,0.0216867887437979,4.81818181818182,"LG"
52.7971099601959,15.9601754714681,0.0213789891260207,4.90909090909091,"LG"
52.863456545858,15.8641888707837,0.0210817854610205,5,"LG"
52.9269336341544,15.7715234314965,0.020794924096107,5.09090909090909,"LG"
52.9877439235722,15.6820965860792,0.0205181437407801,5.18181818181818,"LG"
53.0460719893226,15.5958238162104,0.0202511776583403,5.27272727272727,"LG"
53.1020861268653,15.5126192881564,0.0199937555685818,5.36363636363636,"LG"
53.155940000555,15.4323964042992,0.0197456052978397,5.45454545454546,"LG"
53.2077741150505,15.3550682787871,0.0195064542004641,5.54545454545455,"LG"
53.2577171347691,15.2805481491613,0.0192760303874703,5.63636363636364,"LG"
53.3058870573217,15.2087497259786,0.0190540637684744,5.72727272727273,"LG"
53.3523922652073,15.1395874921643,0.0188402869423059,5.81818181818182,"LG"
53.3973324668635,15.0729769568163,0.0186344359505379,5.90909090909091,"LG"
53.4407995350602,15.0088348669088,0.0184362509043421,6,"LG"
53.4828782601697,14.9470793852251,0.0182454765097879,6.09090909090909,"LG"
53.5236470213487,14.8876302354712,0.0180618624944588,6.18181818181818,"LG"
53.5631783880258,14.8304088203535,0.0178851639528257,6.27272727272727,"LG"
53.6015396600331,14.7753383163612,0.0177151416216596,6.36363636363636,"LG"
53.6387933487903,14.7223437461271,0.0175515620881164,6.45454545454546,"LG"
53.67499761073,14.6713520335679,0.0173941979461749,6.54545454545455,"LG"
53.710206635145,14.622292042591,0.0172428279038022,6.63636363636364,"LG"
53.7444709918723,14.5750946017922,0.0170972368481516,6.72727272727273,"LG"
53.77783794501,14.5296925179127,0.0169572158771414,6.81818181818182,"LG"
53.810351733018,14.4860205780565,0.016822562297409,6.90909090909091,"LG"
53.8420538219785,14.4440155437339,0.016693079597887,7,"LG"
53.872983133465,14.4036161372608,0.0165685774005891,7.09090909090909,"LG"
53.9031762491689,14.364763021406,0.0164488713912948,7.18181818181818,"LG"
53.9326675966267,14.3273987741872,0.0163337832358563,7.27272727272727,"LG"
53.9614896159648,14.291467858663,0.0162231404816665,7.36363636363636,"LG"
53.9896729111846,14.2569165892509,0.0161167764488919,7.45454545454546,"LG"
54.017246387288,14.2236930950578,0.0160145301129334,7.54545454545455,"LG"
54.0442373739175,14.1917472804443,0.0159162459787783,7.63636363636364,"LG"
54.0706717383285,14.1610307840083,0.0158217739508117,7.72727272727273,"LG"
54.0965739875972,14.1314969358558,0.0157309691976816,7.81818181818182,"LG"
54.1219673617487,14.1031007138378,0.0156436920142607,7.90909090909091,"LG"
54.1468739188072,14.075798699109,0.0155598076817749,8,"LG"
54.171314612319,14.0495490311838,0.0154791863266128,8.09090909090909,"LG"
54.1953093625897,14.0243113629345,0.0154017027791635,8.18181818181818,"LG"
54.2188771207921,14.0000468151806,0.0153272364316115,8.27272727272727,"LG"
54.2420359294942,13.9767179321471,0.015255671098533,8.36363636363636,"LG"
54.2648029763628,13.9542886366348,0.0151868948768146,8.45454545454546,"LG"
54.2871946458339,13.9327241864108,0.0151208000094124,8.54545454545454,"LG"
54.3092265645071,13.9119911305982,0.0150572827492923,8.63636363636364,"LG"
54.330913645106,13.8920572672342,0.0149962432270421,8.72727272727273,"LG"
54.3522701248983,13.8728916011828,0.014937585319733,8.81818181818182,"LG"
54.3733096038605,13.8544643034253,0.0148812165240615,8.90909090909091,"LG"
54.394045077497,13.8367466707688,0.0148270478309327,9,"LG"
