"CO2","kec","Flush","Time","Substrate"
33.3005329468726,0.279289491829554,26.1589177357347,35.6363636363636,"Glucose"
33.4638658444105,0.279289491829436,26.1479166817133,36.1313131313131,"Glucose"
33.6271300500337,0.279289491833279,26.1369202555082,36.6262626262626,"Glucose"
33.7903255948257,0.279289491837899,26.1259284541084,37.1212121212121,"Glucose"
33.9534525084895,0.279289491842123,26.1149412751815,37.6161616161616,"Glucose"
34.116510820021,0.27928949184581,26.1039587167423,38.1111111111111,"Glucose"
34.279500558416,0.279289491848817,26.0929807768061,38.6060606060606,"Glucose"
34.4424217526704,0.279289491851001,26.0820074533877,39.1010101010101,"Glucose"
34.6052744317798,0.27928949185222,26.0710387445025,39.5959595959596,"Glucose"
34.7680586247402,0.279289491852332,26.0600746481657,40.0909090909091,"Glucose"
34.9307743605474,0.279289491851194,26.0491151623925,40.5858585858586,"Glucose"
35.0934216681971,0.279289491848664,26.0381602851984,41.0808080808081,"Glucose"
35.2560005766852,0.279289491844599,26.0272100145987,41.5757575757576,"Glucose"
35.4185111150075,0.279289491838857,26.016264348609,42.0707070707071,"Glucose"
35.5809533056458,0.279289491835631,26.0053232865715,42.5656565656566,"Glucose"
35.7433271766133,0.279289491835433,25.9943868267002,43.0606060606061,"Glucose"
35.9056327613628,0.279289491835153,25.9834549661021,43.5555555555556,"Glucose"
36.0678700886701,0.279289491834797,25.972527702837,44.0505050505051,"Glucose"
36.2300391873114,0.279289491834367,25.9616050349648,44.5454545454545,"Glucose"
36.3921400860625,0.279289491833867,25.9506869605451,45.040404040404,"Glucose"
36.5541728136995,0.279289491833302,25.9397734776377,45.5353535353535,"Glucose"
36.7161373989982,0.279289491832676,25.9288645843025,46.030303030303,"Glucose"
36.8780338707348,0.279289491831992,25.9179602785992,46.5252525252525,"Glucose"
37.039862257685,0.279289491831254,25.9070605585875,47.020202020202,"Glucose"
37.201622588625,0.279289491830467,25.8961654223272,47.5151515151515,"Glucose"
37.3633148923307,0.279289491829633,25.8852748678781,48.010101010101,"Glucose"
37.5249391958242,0.279289491828845,25.8743888934705,48.5050505050505,"Glucose"
37.6864955240836,0.279289491828292,25.8635074975335,49,"Glucose"
0,NA,NA,0,"Alanin"
25.8457800446432,0.320387761010523,29.817436582037,0.494949494949495,"Alanin"
32.473735150797,0.291622741657315,25.2075094384275,0.98989898989899,"Alanin"
35.3583955836293,0.278235565208389,23.2477243758434,1.48484848484848,"Alanin"
36.6196823585119,0.272650017951096,22.4371420100764,1.97979797979798,"Alanin"
37.2259472475465,0.270426549675597,22.0902168363921,2.47474747474747,"Alanin"
37.5753448476072,0.269558065735836,21.925090510104,2.96969696969697,"Alanin"
37.8286622723058,0.26922132114367,21.8328810036495,3.46464646464646,"Alanin"
38.0702797181828,0.269091081378335,21.7861022177499,3.95959595959596,"Alanin"
38.3118162186854,0.269040826691347,21.7599051828153,4.45454545454546,"Alanin"
38.553230713568,0.269021459275004,21.7416402927087,4.94949494949495,"Alanin"
38.7945074461867,0.269014001991541,21.726434806836,5.44444444444444,"Alanin"
39.0356403972445,0.269011125246986,21.7124098840339,5.93939393939394,"Alanin"
39.2766273179273,0.269010019910276,21.6988461649517,6.43434343434343,"Alanin"
39.5174673865486,0.269009589987791,21.6854632124296,6.92929292929293,"Alanin"
39.7581603528615,0.269009425916163,21.6721562877146,7.42424242424242,"Alanin"
39.9987061701027,0.269009363023962,21.6588833064636,7.91919191919192,"Alanin"
40.2391048744661,0.269009336302489,21.6456276651779,8.41414141414142,"Alanin"
40.4793565396021,0.26900932624513,21.6323843767993,8.90909090909091,"Alanin"
40.719461247059,0.269009323364334,21.6191510154316,9.4040404040404,"Alanin"
40.9594190832612,0.269009321869541,21.605926101865,9.8989898989899,"Alanin"
41.199230136009,0.269009320250496,21.5927092473598,10.3939393939394,"Alanin"
41.4388944955559,0.269009319544738,21.5795007096851,10.8888888888889,"Alanin"
41.6784122505133,0.269009319690433,21.5663004675073,11.3838383838384,"Alanin"
41.9177834905834,0.269009320248987,21.5531084042772,11.8787878787879,"Alanin"
42.1570083042689,0.269009320653343,21.5399243711956,12.3737373737374,"Alanin"
42.3960867820655,0.269009320838454,21.5267483472132,12.8686868686869,"Alanin"
42.6350190161727,0.269009320373869,21.5135802193156,13.3636363636364,"Alanin"
42.8738050946396,0.269009319890594,21.5004201420157,13.8585858585859,"Alanin"
43.1124451080608,0.269009319467452,21.4872681303446,14.3535353535354,"Alanin"
43.3509391460838,0.269009319341655,21.4741242388094,14.8484848484848,"Alanin"
43.5892872956275,0.269009319309711,21.4609884110892,15.3434343434343,"Alanin"
43.8274896478619,0.269009319464586,21.4478606656324,15.8383838383838,"Alanin"
44.0655462938559,0.269009319703732,21.434740971743,16.3333333333333,"Alanin"
44.3034573194101,0.269009319796953,21.4216292664145,16.8282828282828,"Alanin"
44.5412228131007,0.269009319763455,21.4085255496582,17.3232323232323,"Alanin"
