"S","Flush","ATP","Time"
133.217877839206,5.69525395503747,0.00778007214303544,0
119.687545115738,6.63029344137292,0.00905739440429161,0.0808080808080808
104.44783210658,7.68346264549976,0.010496089228371,0.161616161616162
87.594268081546,8.84815963497411,0.0120871379637609,0.242424242424242
69.478310572981,10.100095938325,0.0137973610434428,0.323232323232323
50.8872788570352,11.3848618250603,0.0155524313817673,0.404040404040404
33.2522671640675,12.6035579946372,0.0172172463653665,0.484848484848485
18.6161678163513,13.6150054749314,0.0185989467123054,0.565656565656566
8.73071584721681,14.2981466155478,0.0195321601211948,0.646464646464647
3.5324802375924,14.6573653994182,0.0200228753861696,0.727272727272727
1.32428657132108,14.8099496119744,0.0202313149379346,0.808080808080808
0.496933753409327,14.8671072702437,0.0203093958643292,0.888888888888889
0.203775084233599,14.8873480722449,0.0203370460623793,0.96969696969697
0.10208487756029,14.894356955604,0.0203466206342257,1.05050505050505
0.0670771354735859,14.8967575764654,0.0203499000320607,1.13131313131313
0.0550571074148576,14.8975695724948,0.0203510092692849,1.21212121212121
0.0509337285026038,14.8978358503835,0.02035137302149,1.29292929292929
0.0495196722948697,14.8979148936112,0.0203514809994692,1.37373737373737
0.0490347935957355,14.8979297236707,0.0203515012582556,1.45454545454545
0.0488685347498203,14.8979225347127,0.0203514914376906,1.53535353535354
0.048811528881358,14.8979077955713,0.020351471303104,1.61616161616162
0.0487919816838537,14.8978904677759,0.0203514476322547,1.6969696969697
0.0487852786931346,14.8978722523722,0.020351422748877,1.77777777777778
0.0487829802173607,14.8978537326065,0.020351397449722,1.85858585858586
0.0487821921490234,14.8978351084837,0.0203513720080085,1.93939393939394
0.0487819234049609,14.8978164484951,0.0203513465173002,2.02020202020202
0.0487818291095631,14.8977977764742,0.020351321010155,2.1010101010101
0.0487817977534485,14.8977791001271,0.0203512954970999,2.18181818181818
0.0487817874660869,14.8977604223475,0.0203512699820879,2.26262626262626
0.0487817838124759,14.8977417441328,0.0203512444664816,2.34343434343434
0.0487817824848798,14.8977230657808,0.0203512189506876,2.42424242424242
0.0487817816885883,14.8977043874154,0.0203511934348756,2.50505050505051
0.048781781289785,14.8976857090461,0.020351167919058,2.58585858585859
0.0487817813829069,14.8976670306661,0.0203511424032259,2.66666666666667
0.0487817813352622,14.8976483523193,0.0203511168874391,2.74747474747475
0.0487817813828644,14.8976296739894,0.0203510913716753,2.82828282828283
0.0487817815320221,14.8976109955869,0.0203510658558125,2.90909090909091
0.048781781593169,14.8975923173557,0.0203510403401836,2.98989898989899
0.048781781654316,14.8975736391244,0.0203510148245546,3.07070707070707
0.0487817817018445,14.8975549609481,0.0203509893090007,3.15151515151515
0.048781781707365,14.8975362829411,0.0203509637936782,3.23232323232323
0.0487817817128855,14.8975176049341,0.0203509382783556,3.31313131313131
0.048781781718406,14.8974989269272,0.020350912763033,3.39393939393939
0.0487817817239265,14.8974802489202,0.0203508872477105,3.47474747474747
0.048781781729447,14.8974615709132,0.0203508617323879,3.55555555555556
0.0487817817349675,14.8974428929063,0.0203508362170653,3.63636363636364
0.0487817817404879,14.8974242148993,0.0203508107017428,3.71717171717172
0.0487817817460084,14.8974055368923,0.0203507851864202,3.7979797979798
0.0487817817515289,14.8973868588853,0.0203507596710977,3.87878787878788
0.0487817817332291,14.8973681819255,0.0203507341572056,3.95959595959596
0.0487817817380389,14.8973495039498,0.0203507086419257,4.04040404040404
0.0487817817423152,14.8973308259975,0.0203506831266779,4.12121212121212
0.048781781746058,14.8973121480687,0.0203506576114621,4.2020202020202
0.0487817817492672,14.8972934701633,0.0203506320962783,4.28282828282828
0.0487817817519429,14.8972747922814,0.0203506065811266,4.36363636363636
0.0487817817540851,14.897256114423,0.0203505810660069,4.44444444444444
0.0487817817556937,14.897237436588,0.0203505555509193,4.52525252525253
0.0487817817567688,14.8972187587764,0.0203505300358636,4.60606060606061
0.0487817817589936,14.8972000809882,0.0203505045208399,4.68686868686869
0.048781781763198,14.8971814032233,0.020350479005848,4.76767676767677
0.0487817817671241,14.8971627254818,0.0203504534908881,4.84848484848485
0.048781781770772,14.8971440477637,0.0203504279759602,4.92929292929293
0.0487817817741415,14.8971253700691,0.0203504024610643,5.01010101010101
0.0487817817772328,14.8971066923979,0.0203503769462005,5.09090909090909
0.0487817817800457,14.8970880147501,0.0203503514313686,5.17171717171717
0.0487817817825804,14.8970693371258,0.0203503259165688,5.25252525252525
0.0487817817848368,14.8970506595249,0.020350300401801,5.33333333333333
0.0487817817868149,14.8970319819475,0.0203502748870652,5.41414141414141
0.0487817817885147,14.8970133043935,0.0203502493723614,5.4949494949495
0.0487817817899362,14.8969946268629,0.0203502238576897,5.57575757575758
0.0487817817910794,14.8969759493558,0.0203501983430499,5.65656565656566
0.0487817817919444,14.8969572718721,0.0203501728284422,5.73737373737374
0.0487817817925311,14.8969385944119,0.0203501473138665,5.81818181818182
0.0487817817928394,14.896919916975,0.0203501217993228,5.8989898989899
0.0487817817928695,14.8969012395617,0.0203500962848111,5.97979797979798
0.0487817817926213,14.8968825621717,0.0203500707703314,6.06060606060606
0.0487817817920948,14.8968638848052,0.0203500452558838,6.14141414141414
0.04878178179129,14.8968452074621,0.0203500197414681,6.22222222222222
0.048781781790207,14.8968265301425,0.0203499942270845,6.3030303030303
0.0487817817888456,14.8968078528463,0.0203499687127329,6.38383838383838
0.0487817817872059,14.8967891755735,0.0203499431984133,6.46464646464647
0.048781781785288,14.8967704983242,0.0203499176841258,6.54545454545455
0.0487817817830918,14.8967518210983,0.0203498921698702,6.62626262626263
