"CO2","W","ATP","Time","Treatment"
0,824.322727272727,0.001904644943467,0,"A"
1.37866153935593,832.936824671275,0.00256464032750237,0.0357744107744108,"A"
2.74114989904797,844.688860156789,0.00319928197102609,0.0715488215488216,"A"
4.09452088986354,859.356064046628,0.00381223398381112,0.107323232323232,"A"
5.45455797613689,874.419756898447,0.00439679480169042,0.143097643097643,"A"
6.82615781889626,888.84192876948,0.00495056370709412,0.178872053872054,"A"
8.20868232938244,902.656924351487,0.00547519146107083,0.214646464646465,"A"
9.60152275066421,915.897190380455,0.00597223815394746,0.250420875420876,"A"
11.0040981471899,928.593382140323,0.00644317821283308,0.286195286195286,"A"
12.4158539592292,940.774465753817,0.00688940520948974,0.321969696969697,"A"
13.8362600874147,952.467790189033,0.00731223574445822,0.357744107744108,"A"
15.2648100920728,963.699203190647,0.00771291441660187,0.393518518518519,"A"
16.7010195939603,974.493118654866,0.00809261735378257,0.42929292929293,"A"
18.1444250995593,984.872597387402,0.00845245602208818,0.46506734006734,"A"
19.5945828328136,994.859421975444,0.00879348079853844,0.500841750841751,"A"
21.0510676388069,1004.47416690997,0.00911668432122886,0.536616161616162,"A"
22.5134719462419,1013.73626494375,0.00942300465789351,0.572390572390573,"A"
23.9814047426585,1022.66406647972,0.00971332819500668,0.608164983164984,"A"
25.4544906580834,1031.27489975514,0.00998849249635116,0.643939393939394,"A"
26.9323691626253,1039.58513572094,0.0102492892812296,0.679713804713805,"A"
28.4146936330506,1047.61022944018,0.0104964665616603,0.715488215488216,"A"
29.9011305933815,1055.36477264494,0.0107307311168605,0.751262626262627,"A"
31.3913589786146,1062.86254296658,0.0109527508214534,0.787037037037038,"A"
32.8850694113891,1070.11654684907,0.0111631567218666,0.822811447811449,"A"
34.3819635514237,1077.1390629339,0.0113625450929792,0.858585858585859,"A"
35.8817534598396,1083.94168168375,0.0115514793377512,0.89436026936027,"A"
37.3841610037509,1090.53534256159,0.0117304917690451,0.930134680134681,"A"
38.888917298313,1096.9303698708,0.0119000853191677,0.965909090909092,"A"
40.3957621687835,1103.13650624598,0.0120607351463184,1.0016835016835,"A"
41.9044436516207,1109.16294471796,0.0122128901640168,1.03745791245791,"A"
43.4147175119388,1115.01835761671,0.0123569744384832,1.07323232323232,"A"
44.9263468121564,1120.71092700189,0.0124933886169999,1.10900673400673,"A"
46.4391015028561,1126.24837308046,0.012622511265794,1.14478114478115,"A"
47.9527579686357,1131.63797289159,0.0127446998548328,1.18055555555556,"A"
49.4670987029817,1136.88658984876,0.0128602920928981,1.21632996632997,"A"
50.9819119611034,1142.00069713416,0.0129696070360732,1.25210437710438,"A"
52.4969913651366,1146.98639422371,0.0130729459550699,1.28787878787879,"A"
54.0121356491497,1151.84943161264,0.0131705934451949,1.3236531986532,"A"
55.5271483559636,1156.59522953499,0.0132628183292275,1.35942760942761,"A"
57.0418375120473,1161.22889336183,0.0133498744439482,1.39520202020202,"A"
58.5560154201182,1165.75523374884,0.0134320015455696,1.43097643097643,"A"
60.0694983966329,1170.17878208074,0.013509426063709,1.46675084175084,"A"
61.5821065095603,1174.50380461842,0.0135823618051198,1.50252525252525,"A"
63.0936634079633,1178.73431853714,0.013651010679945,1.53829966329966,"A"
64.6039960952972,1182.87410517276,0.0137155633513203,1.57407407407408,"A"
66.1129347194106,1186.92672281692,0.0137761998584939,1.60984848484849,"A"
67.6203124328684,1190.89551930759,0.0138330901930575,1.6456228956229,"A"
69.1259651994549,1194.78364365444,0.0138863948683051,1.68139730639731,"A"
70.629731632985,1198.59405705124,0.0139362654470689,1.71717171717172,"A"
72.131452877338,1202.32954307565,0.013982845015189,1.75294612794613,"A"
73.6309724324524,1205.99271828685,0.0140262687014635,1.78872053872054,"A"
75.1281360487674,1209.58604106832,0.0140666640912308,1.82449494949495,"A"
76.6227916379258,1213.11181975069,0.0141041516032805,1.86026936026936,"A"
78.1147891657259,1216.57222081225,0.0141388448803128,1.89604377104377,"A"
79.603980466218,1219.96927940888,0.0141708513151417,1.93181818181818,"A"
81.0902191734574,1223.30490607022,0.0142002723617776,1.96759259259259,"A"
82.5733607131133,1226.58089126654,0.0142272037303653,2.00336700336701,"A"
84.0532621988597,1229.79891271334,0.0142517357429754,2.03914141414142,"A"
85.52978230016,1232.96054453271,0.0142739537779633,2.07491582491583,"A"
87.0027811775984,1236.06726322767,0.0142939385529876,2.11069023569024,"A"
88.4721204999384,1239.12044970189,0.0143117662088569,2.14646464646465,"A"
89.9376633665864,1242.1213956462,0.014327508616739,2.18223905723906,"A"
91.3992742184316,1245.07131111067,0.0143412337386749,2.21801346801347,"A"
92.8568187794156,1247.97133030235,0.0143530059022514,2.25378787878788,"A"
94.3101640923508,1250.82251166955,0.0143628858003417,2.28956228956229,"A"
95.7591784636005,1253.62584351236,0.0143709307577416,2.3253367003367,"A"
97.2037314053073,1256.38225011648,0.0143771950194,2.36111111111111,"A"
98.6436935848692,1259.0925975086,0.0143817300203597,2.39688552188552,"A"
100.07893687546,1261.75769222172,0.0143845843288698,2.43265993265993,"A"
101.509334318636,1264.37828623032,0.0143858038779989,2.46843434343435,"A"
102.934760094066,1266.9550816423,0.0143854321840937,2.50420875420876,"A"
104.355089483082,1269.48873600791,0.0143835105929243,2.53998316498317,"A"
105.770198921116,1271.97986085177,0.014380078214559,2.57575757575758,"A"
107.179965979816,1274.42902570014,0.0143751721103094,2.61153198653199,"A"
108.584269355367,1276.83676175988,0.0143688274627255,2.6473063973064,"A"
109.982988842502,1279.2035668569,0.0143610778022225,2.68308080808081,"A"
