"S","Flush","ATP","Time"
0.000279486874952321,12.3508027168061,0.0230014492521837,6.78787878787879
0.000235430910808858,12.332419196418,0.0229672560875802,6.86868686868687
0.000198370209421054,12.3140620744209,0.0229331050358443,6.94949494949495
0.000167185995004895,12.2957314640934,0.0228989974536123,7.03030303030303
0.00014093940269414,12.2774274545119,0.0228649344653791,7.11111111111111
0.00011884405758437,12.2591501141214,0.0228309169991383,7.19191919191919
0.000100238543446297,12.2408994945092,0.0227969458220906,7.27272727272727
8.45673938015909e-05,12.2226756328522,0.0227630215654284,7.35353535353535
7.13639715773707e-05,12.2044785541876,0.0227291447466338,7.43434343434344
6.02372234317395e-05,12.1863082732132,0.0226953157864004,7.51515151515152
5.08579202145751e-05,12.1681647961822,0.0226615350264378,7.5959595959596
