"S","CO2","DNA","Flush","Time"
0.000303938888331214,29.524551919626,1.44518375670406,10.9464759477333,5.80808080808081
0.000256376753068263,29.7034286605256,1.44178069163391,10.9206995924663,5.89225589225589
0.000216824123185125,29.8818815258364,1.43838554036928,10.8949831799445,5.97643097643097
0.000183918059081677,30.0599119546216,1.43499830146156,10.8693266991956,6.06060606060606
0.00015652994836217,30.2375213067432,1.43161897051015,10.8437301168873,6.14478114478114
0.000133724339492294,30.4147108763747,1.42824754068867,10.8181933813136,6.22895622895623
0.000114727456318055,30.5914819023369,1.42488400314746,10.7927164254432,6.31313131313131
9.88963920752335e-05,30.76783557821,1.42152834740738,10.7672991699024,6.39730639730639
8.56977274958908e-05,30.9437730593538,1.41818056163308,10.7419415250447,6.48148148148148
7.46884139149556e-05,31.1192954691841,1.41484063287739,10.7166433928026,6.56565656565656
6.55018919794658e-05,31.2944039037316,1.41150854725868,10.6914046680302,6.64983164983165
5.78330087686414e-05,31.4690994365945,1.40818429015368,10.6662252399643,6.73400673400673
5.1428480387086e-05,31.6433831220715,1.40486784631932,10.6411049931469,6.81818181818182
4.60777106582421e-05,31.8172559981791,1.40155920001004,10.6160438083141,6.9023569023569
4.1605455479372e-05,31.990719089062,1.39825833507151,10.5910415631057,6.98653198653198
3.78662769820827e-05,32.1637734068172,1.39496523501148,10.5660981326019,7.07070707070707
3.47374913662968e-05,32.3364199538126,1.39167988308983,10.5412133900054,7.15488215488215
3.21192009891904e-05,32.5086597226806,1.38840226231807,10.5163872066378,7.23905723905724
2.99268497451965e-05,32.6804936987654,1.3851323555545,10.49161945266,7.32323232323232
2.80908647131271e-05,32.8519228602447,1.38187014550864,10.4669099971061,7.4074074074074
2.65524772207573e-05,33.0229481795061,1.37861561479459,10.4422587082875,7.49158249158249
2.52630102568113e-05,33.193570623385,1.37536874594007,10.4176654538612,7.57575757575757
2.41814969931586e-05,33.3637911539511,1.37212952141679,10.3931301010599,7.65993265993266
2.32740075786546e-05,33.5336107287351,1.36889792364889,10.3686525167562,7.74410774410774
2.25127380097626e-05,33.7030303010282,1.36567393502464,10.3442325675508,7.82828282828283
2.18734491609448e-05,33.8720508207352,1.36245753792889,10.3198701200187,7.91245791245791
2.13366469243093e-05,34.0406732339857,1.35924871472806,10.2955650405951,7.99663299663299
2.08855820950851e-05,34.2088984837967,1.35604744779555,10.2713171957681,8.08080808080808
2.05058858226883e-05,34.3767275101955,1.35285371951636,10.2471264521139,8.16498316498316
2.01860964198021e-05,34.5441612500624,1.34966751228005,10.2229926762428,8.24915824915825
1.9917319072653e-05,34.7112006372257,1.34648880848543,10.1989157348356,8.33333333333333
