"S","CO2","DNA","Flush","Time"
1.35456286113319,27.8479027404361,1.53704392354844,11.5897009184472,5.89225589225589
1.35308249847821,27.9267076011133,1.53525309931325,11.5761976496301,5.97643097643097
1.35177718190641,28.0053404184285,1.53346220553548,11.5626938564443,6.06060606060606
1.35062604924516,28.0838108455435,1.53167150181419,11.5491914963326,6.14478114478114
1.34961074390801,28.1621273890292,1.52988121627433,11.5356922894149,6.22895622895623
1.3487151112508,28.2402975478134,1.52809154938104,11.5221977472492,6.31313131313131
1.34792493241942,28.318327934971,1.52630267728307,11.5087091980418,6.39730639730639
1.34722769140927,28.3962243843155,1.52451475473901,11.4952278087115,6.48148148148148
1.34661236964538,28.4739920443968,1.52272791769779,11.4817546043479,6.56565656565656
1.34606926339566,28.5516354620494,1.52094228559241,11.4682904855062,6.64983164983165
