"S","Flush","ATP","Time"
0.0181785655752196,15.3273921858821,0.0206788096623404,6.70707070707071
0.018178565575327,15.3220313555562,0.0206715771475983,6.78787878787879
0.0181785655753795,15.3166723997129,0.0206643471617972,6.86868686868687
0.0181785655754269,15.3113153182791,0.0206571197048384,6.94949494949495
0.018178565575537,15.3059601113857,0.0206498947768984,7.03030303030303
0.018178565575621,15.3006067773822,0.0206426723757504,7.11111111111111
0.0181785655756768,15.2952553156052,0.0206354525004997,7.19191919191919
0.0181785655757026,15.2899057253916,0.0206282351502513,7.27272727272727
0.0181785655756962,15.284558006078,0.0206210203241105,7.35353535353535
0.0181785655756557,15.2792121570011,0.0206138080211823,7.43434343434344
0.018178565575579,15.2738681774978,0.020606598240572,7.51515151515152
0.0181785655754642,15.2685260669047,0.0205993909813846,7.5959595959596
