"CO2","DNA","Time","Treatment"
98.7657520827929,5.82356213518199,1.34720700985762,"Rhizosphere"
100.561346551947,5.88425865804528,1.36363636363637,"Rhizosphere"
102.375127581337,5.94556954921131,1.38006571741512,"Rhizosphere"
104.207113877018,6.00749531414839,1.39649507119387,"Rhizosphere"
106.057236300477,6.0700334234941,1.41292442497262,"Rhizosphere"
107.92525885456,6.13317558412964,1.42935377875137,"Rhizosphere"
109.810599372778,6.19690154593685,1.44578313253012,"Rhizosphere"
111.711814002563,6.26116129519028,1.46221248630888,"Rhizosphere"
113.624526915916,6.32580353937467,1.47864184008763,"Rhizosphere"
115.52146148066,6.38988585576714,1.49507119386638,"Rhizosphere"
116.079942988914,6.40771410305602,1.51150054764513,"Rhizosphere"
116.106357983297,6.40715905126034,1.52792990142388,"Rhizosphere"
116.132771354468,6.40660403357347,1.54435925520263,"Rhizosphere"
116.159182437628,6.40604906396458,1.56078860898138,"Rhizosphere"
116.185591232937,6.4054941424295,1.57721796276014,"Rhizosphere"
116.211997740959,6.4049392689566,1.59364731653889,"Rhizosphere"
116.238401968015,6.40438444341308,1.61007667031764,"Rhizosphere"
116.264803908377,6.40382966591933,1.62650602409639,"Rhizosphere"
0,2.18459568856396,0,"Soil"
0.674944286090701,2.20741185832962,0.0164293537787514,"Soil"
1.35693641247004,2.23046627598157,0.0328587075575028,"Soil"
2.04604994356795,2.25376142828693,0.0492880613362542,"Soil"
2.74235919471996,2.27729982739508,0.0657174151150057,"Soil"
3.44593925543566,2.30108401162413,0.0821467688937571,"Soil"
4.15686599660271,2.32511654570439,0.0985761226725085,"Soil"
4.87521607882033,2.34940002106,0.11500547645126,"Soil"
5.60106696045194,2.37393705608102,0.131434830230011,"Soil"
6.33449690589695,2.39873029640299,0.147864184008763,"Soil"
7.07558499380835,2.42378241518457,0.164293537787514,"Soil"
7.82441112571574,2.44909611339895,0.180722891566266,"Soil"
8.58105603613334,2.47467412017525,0.197152245345017,"Soil"
9.34560129811043,2.50051919298631,0.213581599123768,"Soil"
10.1181293321602,2.52663411795033,0.23001095290252,"Soil"
10.8987234150839,2.55302171012905,0.246440306681271,"Soil"
11.687467688516,2.57968481381646,0.262869660460023,"Soil"
12.4844471675499,2.60662630283027,0.279299014238774,"Soil"
13.2897477494427,2.63384908080606,0.295728368017525,"Soil"
14.1034562224007,2.66135608149406,0.312157721796277,"Soil"
14.9256602777675,2.68915026917062,0.328587075575028,"Soil"
15.7564485280683,2.71723463924666,0.34501642935378,"Soil"
16.595910498022,2.74561221796632,0.361445783132531,"Soil"
17.4441366403564,2.7742860629404,0.377875136911283,"Soil"
18.3012183461916,2.80325926349707,0.394304490690034,"Soil"
19.1672479545635,2.83253494100355,0.410733844468785,"Soil"
20.042318762039,2.86211624919099,0.427163198247537,"Soil"
20.9265250324243,2.89200637448234,0.443592552026288,"Soil"
21.8199620065649,2.92220853632348,0.46002190580504,"Soil"
22.7227259101942,2.95272598744634,0.476451259583791,"Soil"
23.6349139626141,2.98356201416095,0.492880613362542,"Soil"
24.5566243921189,3.01471993688147,0.509309967141294,"Soil"
25.4879564435035,3.04620311037727,0.525739320920045,"Soil"
26.4290103881667,3.0780149241141,0.542168674698797,"Soil"
27.3798875343752,3.11015880260062,0.558598028477548,"Soil"
28.3406902376147,3.14263820573801,0.5750273822563,"Soil"
29.3115219110292,3.17545662917244,0.591456736035051,"Soil"
30.2924870359397,3.20861760465021,0.607886089813802,"Soil"
31.2836911594987,3.24212469993076,0.624315443592554,"Soil"
32.2852409116643,3.27598151936351,0.640744797371305,"Soil"
33.297244028433,3.31019170467996,0.657174151150057,"Soil"
34.319809353951,3.34475893505961,0.673603504928808,"Soil"
35.3530468511301,3.37968692748814,0.690032858707559,"Soil"
36.3970676123354,3.41497943711804,0.706462212486311,"Soil"
37.4519838701418,3.45064025763155,0.722891566265062,"Soil"
38.5179090081626,3.48667322160595,0.739320920043814,"Soil"
39.594957570999,3.52308220084836,0.755750273822565,"Soil"
40.683245247755,3.55987110581398,0.772179627601317,"Soil"
41.7828889116502,3.59704388696908,0.788608981380068,"Soil"
42.8940066356266,3.63460453532166,0.805038335158819,"Soil"
44.0167176936344,3.67255708245553,0.821467688937571,"Soil"
45.1511425712843,3.71090560088905,0.837897042716322,"Soil"
46.2974029765406,3.74965420443516,0.854326396495074,"Soil"
47.4556218504559,3.78880704856285,0.870755750273825,"Soil"
48.6259233779462,3.82836833075984,0.887185104052576,"Soil"
49.8084329877748,3.86834229052244,0.903614457831328,"Soil"
51.0032772760025,3.90873320670098,0.920043811610079,"Soil"
52.2105841417328,3.94954540218011,0.936473165388831,"Soil"
53.4304827732043,3.99078324338842,0.952902519167582,"Soil"
54.6631036401003,4.03245114002283,0.969331872946333,"Soil"
55.9085785026567,4.07455354535321,0.985761226725085,"Soil"
57.1670404207179,4.11709495652519,1.00219058050384,"Soil"
58.43862376274,4.1600799148611,1.01861993428259,"Soil"
59.7234642147425,4.20351300615895,1.03504928806134,"Soil"
61.0216987605939,4.24739886000201,1.05147864184009,"Soil"
62.3334654716026,4.29174214248678,1.06790799561884,"Soil"
63.6589037171874,4.33654756348346,1.08433734939759,"Soil"
64.9981543790895,4.38181988401882,1.10076670317634,"Soil"
66.3513594879842,4.42756390372637,1.1171960569551,"Soil"
67.7186623346929,4.47378446467337,1.13362541073385,"Soil"
69.1002074798511,4.52048645168351,1.1500547645126,"Soil"
70.4961406995969,4.56767479045256,1.16648411829135,"Soil"
71.906608964298,4.6153544468037,1.1829134720701,"Soil"
73.3317603955056,4.6635304251916,1.19934282584885,"Soil"
74.7717442056205,4.71220776660951,1.2157721796276,"Soil"
76.2267106995761,4.76139154863718,1.23220153340636,"Soil"
77.6968111712823,4.81108688185612,1.24863088718511,"Soil"
79.1821976663962,4.86129890165079,1.26506024096386,"Soil"
80.6830231264103,4.91203277317195,1.28148959474261,"Soil"
82.1994411268831,4.96329368229103,1.29791894852136,"Soil"
83.7316053648273,5.01508681789632,1.31434830230011,"Soil"
85.2796699963716,5.06741738353751,1.33077765607886,"Soil"
86.8437891167922,5.1202905794673,1.34720700985762,"Soil"
88.4241157127778,5.17371156646476,1.36363636363637,"Soil"
90.0208019502077,5.227685475759,1.38006571741512,"Soil"
91.6339976154887,5.28221735521341,1.39649507119387,"Soil"
