"CO2","DNA","Time","Treatment"
100.208712434814,5.24028536242938,1.34720700985762,"Rhizosphere"
101.564283060105,5.27755825651856,1.36363636363637,"Rhizosphere"
102.891592538146,5.31405389033228,1.38006571741512,"Rhizosphere"
104.190725857731,5.34977460215802,1.39649507119387,"Rhizosphere"
105.461798297972,5.3847235632968,1.41292442497262,"Rhizosphere"
106.704953892674,5.41890473583078,1.42935377875137,"Rhizosphere"
107.920364006122,5.45232283345478,1.44578313253012,"Rhizosphere"
109.108225709022,5.48498327681195,1.46221248630888,"Rhizosphere"
110.268760388407,5.51689215526359,1.47864184008763,"Rhizosphere"
111.402212105665,5.54805618173279,1.49507119386638,"Rhizosphere"
112.508846197359,5.57848265422385,1.51150054764513,"Rhizosphere"
113.58894770118,5.60817941253443,1.52792990142388,"Rhizosphere"
114.642819945707,5.63715479947092,1.54435925520263,"Rhizosphere"
115.670783241018,5.66541762483891,1.56078860898138,"Rhizosphere"
116.673173223127,5.69297711991212,1.57721796276014,"Rhizosphere"
117.650339863287,5.71984291018729,1.59364731653889,"Rhizosphere"
118.602645713484,5.74602496713211,1.61007667031764,"Rhizosphere"
119.530465138255,5.77153358705974,1.62650602409639,"Rhizosphere"
0,2.18459568856396,0,"Soil"
0.0293113264910903,2.18539838492114,0.0164293537787514,"Soil"
0.114180993738783,2.18772899434771,0.0328587075575028,"Soil"
0.250781870882956,2.19148226424078,0.0492880613362542,"Soil"
0.435755320915497,2.1965658262474,0.0657174151150057,"Soil"
0.66614384127579,2.20289834378823,0.0821467688937571,"Soil"
0.939335170224357,2.21040797490543,0.0985761226725085,"Soil"
1.25301554782883,2.21903108687454,0.11500547645126,"Soil"
1.60513049960624,2.22871117769963,0.131434830230011,"Soil"
1.99385174125677,2.23939796594667,0.147864184008763,"Soil"
2.41754912635171,2.251046619265,0.164293537787514,"Soil"
2.87476668043626,2.26361709529089,0.180722891566266,"Soil"
3.36420215901652,2.27707357946261,0.197152245345017,"Soil"
3.88468946593374,2.29138400150025,0.213581599123768,"Soil"
4.43518347218046,2.30651961790094,0.23001095290252,"Soil"
5.01474688333422,2.32245465077391,0.246440306681271,"Soil"
5.62253883139358,2.33916597409912,0.262869660460023,"Soil"
6.25780493767787,2.35663284044212,0.279299014238774,"Soil"
6.91986859185001,2.37483664111409,0.295728368017525,"Soil"
7.60812336304157,2.39376069746626,0.312157721796277,"Soil"
8.32202626376949,2.41339007563736,0.328587075575028,"Soil"
9.06109185506799,2.43371142443567,0.34501642935378,"Soil"
9.82488701821195,2.45471283155332,0.361445783132531,"Soil"
10.6130263085825,2.47638369579034,0.377875136911283,"Soil"
11.42516785143,2.49871461418169,0.394304490690034,"Soil"
12.2610096749427,2.52169728115081,0.410733844468785,"Soil"
13.1202864349398,2.54532439843346,0.427163198247537,"Soil"
14.0027664991746,2.56958959489136,0.443592552026288,"Soil"
14.9082493259136,2.59448735441879,0.46002190580504,"Soil"
15.836563119274,2.62001295146059,0.476451259583791,"Soil"
16.7875627113919,2.64616239276825,0.492880613362542,"Soil"
17.7611276270058,2.6729323641727,0.509309967141294,"Soil"
18.7571604548704,2.70032018579543,0.525739320920045,"Soil"
19.7755851937277,2.72832376655989,0.542168674698797,"Soil"
20.8163459421107,2.75694156815883,0.558598028477548,"Soil"
21.8794055555371,2.78617256812473,0.5750273822563,"Soil"
22.9647445446736,2.81601622952747,0.591456736035051,"Soil"
24.0723599984131,2.84647247135691,0.607886089813802,"Soil"
25.2022646451465,2.87754164270627,0.624315443592554,"Soil"
26.3544859856065,2.90922449892364,0.640744797371305,"Soil"
27.5290654929895,2.94152217961398,0.657174151150057,"Soil"
28.7260579082758,2.97443618925897,0.673603504928808,"Soil"
29.9455305596512,3.00796837849992,0.690032858707559,"Soil"
31.1875627820198,3.04212092817319,0.706462212486311,"Soil"
32.4522453416067,3.07689633348569,0.722891566265062,"Soil"
33.7396799474928,3.1122973905811,0.739320920043814,"Soil"
35.0499787701273,3.14832718329808,0.755750273822565,"Soil"
36.3832640297174,3.18498907185015,0.772179627601317,"Soil"
37.739667569986,3.2222866811032,0.788608981380068,"Soil"
39.1193304726934,3.26022388997411,0.805038335158819,"Soil"
40.5224027763257,3.29880482369431,0.821467688937571,"Soil"
41.9490431161778,3.3380338439113,0.837897042716322,"Soil"
43.399418379689,3.37791553920994,0.854326396495074,"Soil"
44.8737034342138,3.41845471762589,0.870755750273825,"Soil"
46.3720808507157,3.45965639904724,0.887185104052576,"Soil"
47.8947405940987,3.50152580669835,0.903614457831328,"Soil"
49.441879660111,3.54406835715528,0.920043811610079,"Soil"
51.013701728627,3.58728965081166,0.936473165388831,"Soil"
52.6104167625796,3.63119546085105,0.952902519167582,"Soil"
54.2322405148448,3.67579171968939,0.969331872946333,"Soil"
55.8793937400726,3.72108449730533,0.985761226725085,"Soil"
57.5521011205337,3.76707997171081,1.00219058050384,"Soil"
59.2505896253585,3.81378438385104,1.01861993428259,"Soil"
60.975085299469,3.86120394934295,1.03504928806134,"Soil"
62.7258069170478,3.90934468406186,1.05147864184009,"Soil"
64.5029499843923,3.95821196459454,1.06790799561884,"Soil"
66.3066305502552,4.00780898499483,1.08433734939759,"Soil"
68.135930443978,4.05811065813975,1.10076670317634,"Soil"
69.9628110986431,4.10834661473566,1.1171960569551,"Soil"
71.7702113288102,4.15804677371958,1.13362541073385,"Soil"
73.557347846163,4.20718959448748,1.1500547645126,"Soil"
75.3234803604474,4.25575471897496,1.16648411829135,"Soil"
77.0679120253343,4.30372298389983,1.1829134720701,"Soil"
78.7899890969949,4.35107641136961,1.19934282584885,"Soil"
80.4891013179439,4.39779821943648,1.2157721796276,"Soil"
82.1646825078392,4.44387283834359,1.23220153340636,"Soil"
83.8162106405234,4.48928591264215,1.24863088718511,"Soil"
85.4432076503651,4.53402429586378,1.26506024096386,"Soil"
87.0452392666908,4.57807604596623,1.28148959474261,"Soil"
88.6219146251643,4.62143041464371,1.29791894852136,"Soil"
90.1728857764772,4.66407783381389,1.31434830230011,"Soil"
91.6978470738742,4.70600989877279,1.33077765607886,"Soil"
93.1965344264073,4.74721934765701,1.34720700985762,"Soil"
94.6687245014553,4.78770003951079,1.36363636363637,"Soil"
96.1142337051208,4.82744692624428,1.38006571741512,"Soil"
97.5329172464589,4.86645602689728,1.39649507119387,"Soil"
98.9246679614608,4.90472439529627,1.41292442497262,"Soil"
100.289415325738,4.94225009290061,1.42935377875137,"Soil"
101.627123831048,4.97903214415421,1.44578313253012,"Soil"
102.937792144625,5.01507051336468,1.46221248630888,"Soil"
104.221451328431,5.05036605572999,1.47864184008763,"Soil"
105.478163742123,5.08492048716735,1.49507119386638,"Soil"
106.708021555269,5.11873634339663,1.51150054764513,"Soil"
107.911145267124,5.15181693923158,1.52792990142388,"Soil"
109.087682377751,5.18416633203303,1.54435925520263,"Soil"
110.237805818448,5.21578927854315,1.56078860898138,"Soil"
111.361712650447,5.2466911990971,1.57721796276014,"Soil"
112.459622451918,5.27687813326348,1.59364731653889,"Soil"
113.531776022765,5.30635670422335,1.61007667031764,"Soil"
114.578433809843,5.3351340754621,1.62650602409639,"Soil"
