"S","CO2","DNA","Flush","Time"
0.00695620688604822,27.9136185354994,1.66576965434483,8.88245881223362,5.80808080808081
0.00604880499084106,27.9505611010023,1.66476001509898,8.87671074809328,5.89225589225589
0.00526021280932262,27.9874812197592,1.66374628770385,8.87098906495581,5.97643097643097
0.00457481718089285,28.0243788084343,1.66272909613787,8.86529072782673,6.06060606060606
0.00397906699823062,28.0612537965867,1.66170898175637,8.85961310683011,6.14478114478114
0.00346119354157153,28.0981061249249,1.66068641447825,8.85395392292254,6.22895622895623
0.00301097803661917,28.1349357438424,1.659661802369,8.84831119417271,6.31313131313131
0.0026195496786204,28.1717426121562,1.65863549974023,8.84268319588702,6.39730639730639
0.00227920301803933,28.2085266959853,1.65760781401354,8.83706843831449,6.48148148148148
0.00198324677052258,28.2452879678015,1.65657901188673,8.83146563369119,6.56565656565656
0.0017258697515207,28.2820264055916,1.65554932468134,8.82587367060976,6.64983164983165
0.00150202333405289,28.3187419920848,1.65451895388254,8.82029156610937,6.73400673400673
0.0013073228858979,28.3554347141609,1.65348807453969,8.81471846272474,6.81818181818182
0.00113795894836252,28.3921045623232,1.65245683818436,8.80915363016268,6.9023569023569
0.00099062089550747,28.4287515302138,1.65142537604477,8.80359644570582,6.98653198653198
0.000862435067190102,28.4653756142292,1.65039380143994,8.79804638444916,7.07070707070707
0.000750901150347073,28.5019768130277,1.64936221441912,8.79250294441379,7.15488215488215
0.000653848087425931,28.5385551273043,1.64833070237978,8.78696567223495,7.23905723905724
0.000569388110379644,28.575110559564,1.64729934056715,8.78143419416012,7.32323232323232
0.000495880943981976,28.6116431139054,1.64626819331834,8.77590821483014,7.4074074074074
0.000431900965132106,28.6481527958787,1.64523731397407,8.77038755271422,7.49158249158249
0.000376208334046878,28.6846396120704,1.64420675118258,8.76487198037661,7.57575757575757
0.000327725596747567,28.721103569904,1.64317655099184,8.75936118571111,7.65993265993266
0.000285515375514321,28.7575446777295,1.64214675268747,8.75385491843052,7.74410774410774
0.000248763386444018,28.7939629447094,1.64111738963528,8.7483529820354,7.82828282828283
0.000216760803290599,28.8303583810323,1.64008848283428,8.74285544449754,7.91245791245791
0.000188891708775471,28.8667309973579,1.63906005190052,8.73736232157301,7.99663299663299
0.000164619887128505,28.9030808042405,1.63803212647141,8.73187324973686,8.08080808080808
0.000143479280278934,28.9394078131793,1.63700472212723,8.72638821558981,8.16498316498316
0.000125064347220916,28.9757120358578,1.63597785619201,8.72090709299554,8.24915824915825
0.000109022267418196,29.0119934844142,1.63495154100943,8.71542985197015,8.33333333333333
