"CO2","Flush","ATP","Time","Treatment"
0,12.9858725977274,0.0233336932958571,0,"HG"
5.19235566289543,13.5353247990363,0.0243209776735215,0.0909090909090909,"HG"
10.5653901785478,14.1038626433484,0.0253425561301427,0.181818181818182,"HG"
16.1170935257255,14.6912651045053,0.0263980315143895,0.272727272727273,"HG"
21.8428560264695,15.2970338929112,0.0274865084735227,0.363636363636364,"HG"
27.7345398881723,15.9202945001237,0.0286064156451541,0.454545454545455,"HG"
33.7791752958856,16.559657223414,0.0297552559389262,0.545454545454545,"HG"
39.9570999655689,17.2130188648119,0.0309292502190121,0.636363636363636,"HG"
46.2392654698176,17.8772756066784,0.0321228213839665,0.727272727272727,"HG"
52.5832791177197,18.5479010909348,0.0333278362374745,0.818181818181818,"HG"
58.9275521791555,19.2183226219826,0.0345324846172181,0.909090909090909,"HG"
65.1827315943017,19.8790077780967,0.0357196381705796,1,"HG"
71.2197655172006,20.5161922271058,0.0368645644274928,1.09090909090909,"HG"
76.8558656845151,21.1103836197657,0.0379322385180111,1.18181818181818,"HG"
81.8471040032869,21.6355738016707,0.0388759276335742,1.27272727272727,"HG"
85.91531410042,22.0621111538103,0.0396423521983582,1.36363636363636,"HG"
88.8529215724779,22.3678856645788,0.0401917837901336,1.45454545454545,"HG"
90.679245184944,22.5550008438855,0.0405280021052361,1.54545454545455,"HG"
91.6645938359332,22.6523353753039,0.0407028978687761,1.63636363636364,"HG"
92.1495421895032,22.6962534155326,0.0407818120944579,1.72727272727273,"HG"
92.3832995779826,22.7133592446521,0.0408125487405508,1.81818181818182,"HG"
92.5025645089665,22.7182451359406,0.0408213279648921,1.90909090909091,"HG"
92.5720458943069,22.717818445757,0.0408205612657118,2,"HG"
92.620331308452,22.7151307229638,0.0408157318251911,2.09090909090909,"HG"
92.6596715061725,22.7114896547137,0.0408091893638217,2.18181818181818,"HG"
92.6952486182139,22.707448398051,0.0408019278230368,2.27272727272727,"HG"
92.7292429093056,22.7032396810021,0.0407943653806942,2.36363636363636,"HG"
92.762569681451,22.6989612054697,0.0407866775926696,2.45454545454545,"HG"
92.7956128731758,22.6946539539608,0.0407789380984692,2.54545454545455,"HG"
92.8285334968487,22.6903351131514,0.0407711777800091,2.63636363636364,"HG"
92.8613990753562,22.6860118903599,0.040763409587775,2.72727272727273,"HG"
92.8942379281008,22.681687308203,0.0407556389529623,2.81818181818182,"HG"
92.9270619354241,22.6773626345408,0.040747868153728,2.90909090909091,"HG"
92.9598760821062,22.6730384011795,0.0407400981456493,3,"HG"
92.9926824578355,22.6687148308944,0.0407323293290206,3.09090909090909,"HG"
93.0254819427583,22.6643920173504,0.0407245618721439,3.18181818181818,"HG"
93.0582749083927,22.6600699999199,0.0407167958457653,3.27272727272727,"HG"
93.0910615083457,22.6557487947039,0.0407090312788161,3.36363636363636,"HG"
93.1238418064996,22.6514284082497,0.0407012681830609,3.45454545454545,"HG"
93.1566158355043,22.6471088437546,0.0406935065642445,3.54545454545455,"HG"
93.189383606579,22.6427901021354,0.0406857464240147,3.63636363636364,"HG"
93.2221451253491,22.6384721837045,0.0406779877629324,3.72727272727273,"HG"
93.2549003950428,22.6341550885262,0.0406702305811134,3.81818181818182,"HG"
93.2876494177464,22.6298388165349,0.0406624748784397,3.90909090909091,"HG"
93.3203921977675,22.6255233672875,0.0406547206541151,4,"HG"
93.353128734744,22.621208740832,0.040646967908226,4.09090909090909,"HG"
93.3858590279682,22.6168949372512,0.040639216640921,4.18181818181818,"HG"
93.418583078515,22.6125819564127,0.0406314668519624,4.27272727272727,"HG"
93.451300893006,22.6082697975026,0.0406237185398875,4.36363636363636,"HG"
93.4840124673041,22.6039584610294,0.0406159717056102,4.45454545454546,"HG"
93.5167178014094,22.5996479469931,0.0406082263491305,4.54545454545455,"HG"
93.5494168999741,22.5953382547932,0.0406004824693691,4.63636363636364,"HG"
93.5821097652591,22.5910293841378,0.0405927400658018,4.72727272727273,"HG"
93.6147963944002,22.5867213353965,0.0405849991390928,4.81818181818182,"HG"
93.6474767873975,22.5824141085695,0.0405772596892422,4.90909090909091,"HG"
93.6801509823628,22.5781076986371,0.0405695217072302,5,"HG"
93.7128189502051,22.5738021094307,0.0405617851999417,5.09090909090909,"HG"
93.7454806888761,22.5694973412202,0.0405540501678615,5.18181818181818,"HG"
93.7781361983756,22.5651933940056,0.0405463166109895,5.27272727272727,"HG"
93.8107854787037,22.5608902677868,0.0405385845293257,5.36363636363636,"HG"
93.8434285298604,22.556587962564,0.0405308539228702,5.45454545454546,"HG"
93.8760653518458,22.5522864783371,0.0405231247916229,5.54545454545455,"HG"
93.9086959446597,22.547985815106,0.0405153971355838,5.63636363636364,"HG"
93.9413203083023,22.5436859728708,0.040507670954753,5.72727272727273,"HG"
93.9739384427734,22.5393869516315,0.0404999462491304,5.81818181818182,"HG"
94.0065503664813,22.5350887489614,0.0404922230143555,5.90909090909091,"HG"
94.0391561083554,22.5307913610466,0.0404845012435755,6,"HG"
94.0717556317851,22.5264947927135,0.0404767809454628,6.09090909090909,"HG"
94.1043489367704,22.5221990439622,0.0404690621200172,6.18181818181818,"HG"
94.1369360233112,22.5179041147926,0.040461344767239,6.27272727272727,"HG"
94.1695168914076,22.5136100052047,0.0404536288871279,6.36363636363636,"HG"
94.2020915410596,22.5093167151986,0.0404459144796841,6.45454545454546,"HG"
94.2346599722672,22.5050242447743,0.0404382015449075,6.54545454545455,"HG"
94.2672221850303,22.5007325939317,0.0404304900827981,6.63636363636364,"HG"
