"S","CO2","PLFA","Time"
0.401157015886231,3.5493794883399,0.305584300627468,1.75757575757576
0.395992947610633,3.5505131104512,0.30561846593682,1.77777777777778
0.391185970231017,3.55161523861333,0.305649871224091,1.7979797979798
0.386713062069773,3.55268790200926,0.305678694438581,1.81818181818182
0.382552861153605,3.55373298348431,0.305705100701074,1.83838383838384
0.378685539810306,3.5547522306064,0.305729243273102,1.85858585858586
0.375092675770082,3.55574726703379,0.305751264553233,1.87878787878788
0.371757142070529,3.55671960222464,0.305771296928017,1.8989898989899
0.368663009038558,3.55767064008132,0.305789463529592,1.91919191919192
0.365795443808756,3.55860168781179,0.305805879012329,1.93939393939394
0.363140630351819,3.55951396298211,0.305820650170954,1.95959595959596
0.360685689400498,3.5604086005779,0.305833876559461,1.97979797979798
0.358418603918909,3.56128665957683,0.305845651067182,2
