"S","CO2","PLFA","Time"
0.0148008489185173,5.00657873297286,0.287949302245998,1.75757575757576
0.0134716455805422,5.05732795878899,0.287867340166735,1.77777777777778
0.0122621369821709,5.10806180965456,0.287785204869021,1.7979797979798
0.0111615163923106,5.15878033923872,0.287702914204378,1.81818181818182
0.0101599554177344,5.20948359674938,0.287620484432838,1.83838383838384
0.00924851539194229,5.26017162733059,0.28753793033106,1.85858585858586
0.00841906601313107,5.31084447242608,0.287455265326908,1.87878787878788
0.00766421117175703,5.36150217011584,0.28737250162104,1.8989898989899
0.00697722376343133,5.41214475541561,0.287289650314697,1.91919191919192
0.00635198561356231,5.46277226055979,0.287206721513974,1.93939393939394
0.00578293160004701,5.51338471525518,0.287123724411778,1.95959595959596
0.00526499950808567,5.56398214691144,0.287040667368013,1.97979797979798
